,인구밀도,미세먼지(PM10)
2014,328.4726879394267,
2015,337.6750851765724,44.2
2016,346.97798929208807,41.17
2017,355.141606312831,38.1
2018,360.6047994811372,35.0
2019,362.6575505350773,35.0
2020,364.628148308291,30.17
2021,365.756363832892,32.0
2022,366.5328072640796,27.08
2023,364.94190131330055,31.42
