행정구역(동읍면)별,교원_1인당_학생수_유치원,교원_1인당_학생수_초등학교,교원_1인당_학생수_중학교,교원_1인당_학생수_고등학교,유치원_학급당 학생 수 (명),초등학교_학급당 학생 수 (명),중학교_학급당 학생 수 (명),고등학교_학급당 학생 수 (명),학교교과 교습학원 (개),평생직업 교육학원 (개),사설학원당 학생수 (명),유치원생 수,초등학생 수
전북특별자치도 군산시_2020,9.0,13.0,12.0,12.0,15.0,20.0,26.0,27.0,3458.0,395.0,8.0,3484.0,15515.0
전북특별자치도 익산시_2020,8.0,12.0,11.0,11.0,12.0,19.0,24.0,23.0,3458.0,395.0,8.0,3523.0,14602.0
전북특별자치도 정읍시_2020,7.0,8.0,8.0,8.0,12.0,14.0,20.0,20.0,3458.0,395.0,2.0,1072.0,4871.0
전북특별자치도 남원시_2020,4.0,8.0,8.0,8.0,8.0,14.0,19.0,19.0,3458.0,395.0,2.0,404.0,3696.0
전북특별자치도 김제시_2020,6.0,7.0,7.0,6.0,10.0,12.0,20.0,17.0,3458.0,395.0,1.0,718.0,3423.0
전북특별자치도 완주군_2020,7.0,9.0,8.0,8.0,12.0,15.0,20.0,18.0,3458.0,395.0,2.0,1296.0,4718.0
전북특별자치도 진안군_2020,4.0,5.0,3.0,5.0,9.0,9.0,10.0,16.0,3458.0,395.0,0.0,139.0,843.0
전북특별자치도 무주군_2020,6.0,7.0,6.0,5.0,12.0,12.0,15.0,16.0,3458.0,395.0,0.0,181.0,935.0
전북특별자치도 장수군_2020,4.0,7.0,4.0,4.0,10.0,12.0,12.0,12.0,3458.0,395.0,0.0,154.0,914.0
전북특별자치도 임실군_2020,3.0,4.0,3.0,7.0,7.0,8.0,11.0,22.0,3458.0,395.0,0.0,135.0,952.0
전북특별자치도 순창군_2020,6.0,5.0,6.0,7.0,9.0,9.0,16.0,19.0,3458.0,395.0,0.0,194.0,1025.0
전북특별자치도 고창군_2020,4.0,6.0,7.0,7.0,9.0,11.0,16.0,16.0,3458.0,395.0,1.0,302.0,2018.0
전북특별자치도 부안군_2020,6.0,6.0,5.0,7.0,10.0,11.0,15.0,16.0,3458.0,395.0,1.0,415.0,1828.0
제주특별자치도 제주시_2020,15.0,15.0,12.0,11.0,22.0,23.0,26.0,27.0,806.0,54.0,60.0,5168.0,31087.0
제주특별자치도 서귀포시_2020,14.0,11.0,10.0,9.0,17.0,19.0,24.0,22.0,181.0,10.0,87.0,1227.0,9488.0
충청남도 천안시_2020,11.0,15.0,13.0,12.0,17.0,24.0,29.0,29.0,1161.0,92.0,59.0,10088.0,41731.0
충청남도 공주시_2020,8.0,9.0,8.0,9.0,13.0,16.0,21.0,23.0,111.0,10.0,69.0,1097.0,4312.0
충청남도 보령시_2020,8.0,9.0,8.0,9.0,15.0,15.0,21.0,22.0,115.0,7.0,66.0,1000.0,4472.0
충청남도 아산시_2020,11.0,15.0,12.0,12.0,16.0,22.0,26.0,28.0,390.0,23.0,92.0,5317.0,22616.0
충청남도 서산시_2020,11.0,14.0,10.0,10.0,15.0,21.0,25.0,24.0,209.0,21.0,77.0,1900.0,10336.0
충청남도 논산시_2020,7.0,10.0,7.0,8.0,11.0,16.0,20.0,20.0,102.0,17.0,71.0,627.0,5374.0
충청남도 계룡시_2020,10.0,15.0,13.0,11.0,16.0,23.0,28.0,24.0,48.0,3.0,112.0,704.0,2949.0
충청남도 당진시_2020,10.0,14.0,10.0,10.0,16.0,21.0,25.0,23.0,190.0,19.0,72.0,1439.0,10530.0
충청남도 금산군_2020,5.0,8.0,8.0,7.0,10.0,13.0,21.0,20.0,34.0,3.0,113.0,287.0,2110.0
충청남도 부여군_2020,6.0,6.0,6.0,8.0,11.0,11.0,19.0,21.0,46.0,5.0,88.0,484.0,2225.0
충청남도 서천군_2020,4.0,7.0,7.0,7.0,8.0,11.0,20.0,19.0,44.0,5.0,64.0,192.0,1735.0
충청남도 청양군_2020,5.0,6.0,6.0,7.0,8.0,10.0,16.0,18.0,13.0,1.0,152.0,187.0,957.0
충청남도 홍성군_2020,10.0,12.0,10.0,9.0,16.0,19.0,24.0,23.0,122.0,22.0,76.0,1422.0,5628.0
충청남도 예산군_2020,6.0,8.0,9.0,8.0,10.0,13.0,22.0,19.0,67.0,8.0,72.0,505.0,2855.0
충청남도 태안군_2020,6.0,7.0,7.0,7.0,10.0,12.0,19.0,19.0,49.0,2.0,85.0,345.0,2285.0
충청북도  청주시_2020,10.0,14.0,12.0,11.0,15.0,22.0,26.0,26.0,2026.0,206.0,40.0,8790.0,50284.0
충청북도  충주시_2020,10.0,12.0,10.0,9.0,16.0,18.0,23.0,22.0,2026.0,206.0,7.0,2313.0,10311.0
충청북도  제천시_2020,10.0,11.0,9.0,10.0,15.0,18.0,21.0,23.0,2026.0,206.0,5.0,1623.0,6228.0
충청북도  보은군_2020,6.0,5.0,5.0,6.0,10.0,9.0,16.0,23.0,2026.0,206.0,0.0,250.0,1067.0
충청북도  옥천군_2020,8.0,8.0,7.0,9.0,13.0,14.0,19.0,22.0,2026.0,206.0,1.0,467.0,2046.0
충청북도  영동군_2020,6.0,7.0,7.0,8.0,11.0,12.0,16.0,22.0,2026.0,206.0,1.0,301.0,1623.0
충청북도  증평군_2020,8.0,14.0,10.0,8.0,14.0,22.0,22.0,22.0,2026.0,206.0,1.0,253.0,2121.0
충청북도  진천군_2020,10.0,12.0,9.0,9.0,12.0,19.0,22.0,22.0,2026.0,206.0,4.0,873.0,5170.0
충청북도  괴산군_2020,8.0,5.0,4.0,7.0,9.0,9.0,13.0,22.0,2026.0,206.0,0.0,189.0,1007.0
충청북도  음성군_2020,8.0,10.0,8.0,10.0,12.0,17.0,19.0,22.0,2026.0,206.0,3.0,895.0,4353.0
충청북도  단양군_2020,3.0,5.0,5.0,10.0,6.0,10.0,16.0,22.0,2026.0,206.0,1.0,95.0,925.0
