행정구역(동읍면)별,교원_1인당_학생수_유치원,교원_1인당_학생수_초등학교,교원_1인당_학생수_중학교,교원_1인당_학생수_고등학교,유치원_학급당 학생 수 (명),초등학교_학급당 학생 수 (명),중학교_학급당 학생 수 (명),고등학교_학급당 학생 수 (명),학교교과 교습학원 (개),평생직업 교육학원 (개),사설학원당 학생수 (명),유치원생 수,초등학생 수
강원특별자치도 속초시_2019,10.0,14.0,12.0,11.0,16.0,20.0,24.0,26.0,116.0,10.0,73.0,586.0,3901.0
강원특별자치도 삼척시_2019,12.0,9.0,6.0,7.0,17.0,15.0,16.0,18.0,62.0,6.0,79.0,757.0,2792.0
강원특별자치도 홍천군_2019,7.0,7.0,7.0,10.0,11.0,11.0,17.0,24.0,75.0,4.0,72.0,557.0,2846.0
강원특별자치도 횡성군_2019,8.0,7.0,5.0,7.0,12.0,12.0,13.0,19.0,45.0,0.0,68.0,246.0,1684.0
강원특별자치도 영월군_2019,7.0,6.0,4.0,5.0,10.0,11.0,11.0,18.0,34.0,0.0,66.0,270.0,1323.0
강원특별자치도 평창군_2019,6.0,6.0,6.0,7.0,10.0,11.0,17.0,18.0,35.0,1.0,87.0,244.0,1595.0
강원특별자치도 정선군_2019,7.0,6.0,6.0,5.0,12.0,11.0,16.0,15.0,25.0,0.0,107.0,295.0,1466.0
강원특별자치도 철원군_2019,8.0,8.0,9.0,9.0,13.0,14.0,21.0,23.0,49.0,3.0,87.0,303.0,2109.0
강원특별자치도 화천군_2019,9.0,6.0,7.0,6.0,13.0,10.0,17.0,17.0,18.0,0.0,106.0,268.0,1078.0
강원특별자치도 양구군_2019,8.0,7.0,5.0,8.0,12.0,11.0,15.0,22.0,23.0,0.0,89.0,150.0,1090.0
강원특별자치도 인제군_2019,7.0,7.0,6.0,6.0,10.0,12.0,18.0,18.0,28.0,0.0,97.0,322.0,1500.0
강원특별자치도 고성군_2019,8.0,5.0,6.0,5.0,13.0,9.0,16.0,16.0,13.0,0.0,118.0,169.0,929.0
강원특별자치도 양양군_2019,6.0,6.0,6.0,8.0,11.0,9.0,16.0,20.0,18.0,1.0,104.0,213.0,941.0
경상남도 창원시_2019,12.0,15.0,11.0,10.0,18.0,22.0,25.0,23.0,1756.0,166.0,53.0,16521.0,59495.0
경상남도 진주시_2019,11.0,14.0,11.0,9.0,18.0,21.0,24.0,24.0,798.0,68.0,36.0,4268.0,20467.0
경상남도 통영시_2019,10.0,14.0,10.0,11.0,16.0,21.0,22.0,23.0,212.0,12.0,61.0,1577.0,8476.0
경상남도 사천시_2019,9.0,13.0,10.0,8.0,12.0,20.0,22.0,19.0,192.0,14.0,44.0,854.0,6461.0
경상남도 김해시_2019,13.0,15.0,12.0,12.0,19.0,23.0,27.0,28.0,1072.0,69.0,59.0,9180.0,35967.0
경상남도 밀양시_2019,11.0,11.0,10.0,9.0,16.0,18.0,24.0,20.0,137.0,10.0,45.0,959.0,4233.0
경상남도 거제시_2019,12.0,16.0,12.0,13.0,18.0,23.0,25.0,31.0,403.0,34.0,72.0,4955.0,18759.0
경상남도 양산시_2019,12.0,16.0,13.0,13.0,19.0,23.0,27.0,31.0,526.0,33.0,63.0,7542.0,22021.0
경상남도 의령군_2019,6.0,5.0,6.0,6.0,10.0,8.0,17.0,19.0,17.0,0.0,70.0,159.0,779.0
경상남도 함안군_2019,9.0,10.0,10.0,8.0,13.0,17.0,21.0,20.0,77.0,1.0,64.0,747.0,3684.0
경상남도 창녕군_2019,8.0,8.0,7.0,7.0,14.0,14.0,18.0,19.0,47.0,3.0,64.0,504.0,2320.0
경상남도 고성군_2019,5.0,8.0,6.0,8.0,9.0,13.0,16.0,20.0,65.0,3.0,53.0,236.0,2256.0
경상남도 남해군_2019,6.0,7.0,6.0,8.0,10.0,12.0,17.0,21.0,44.0,1.0,53.0,170.0,1348.0
경상남도 하동군_2019,4.0,6.0,5.0,6.0,6.0,11.0,16.0,16.0,35.0,4.0,77.0,131.0,1519.0
경상남도 산청군_2019,4.0,6.0,6.0,5.0,9.0,10.0,15.0,16.0,22.0,1.0,97.0,157.0,1059.0
경상남도 함양군_2019,7.0,8.0,7.0,7.0,13.0,12.0,19.0,19.0,38.0,2.0,70.0,327.0,1471.0
경상남도 거창군_2019,9.0,10.0,7.0,7.0,14.0,16.0,19.0,18.0,73.0,5.0,60.0,543.0,3035.0
경상남도 합천군_2019,6.0,5.0,5.0,5.0,10.0,9.0,16.0,15.0,30.0,2.0,65.0,238.0,1256.0
경상북도 포항시_2019,12.0,15.0,10.0,9.0,18.0,23.0,22.0,21.0,701.0,63.0,56.0,7948.0,27728.0
경상북도 경주시_2019,12.0,12.0,9.0,9.0,17.0,20.0,21.0,21.0,315.0,28.0,51.0,2905.0,11792.0
경상북도 김천시_2019,11.0,12.0,8.0,8.0,16.0,19.0,22.0,21.0,108.0,17.0,84.0,2113.0,6779.0
경상북도 안동시_2019,11.0,12.0,10.0,8.0,17.0,20.0,22.0,21.0,226.0,26.0,52.0,2159.0,8479.0
경상북도 구미시_2019,13.0,16.0,11.0,12.0,18.0,25.0,24.0,27.0,758.0,64.0,61.0,9839.0,28266.0
경상북도 영주시_2019,11.0,12.0,7.0,9.0,15.0,20.0,18.0,23.0,154.0,15.0,41.0,915.0,4915.0
경상북도 영천시_2019,11.0,10.0,6.0,7.0,15.0,18.0,16.0,18.0,79.0,6.0,65.0,665.0,3573.0
경상북도 상주시_2019,10.0,9.0,5.0,3.0,16.0,15.0,15.0,11.0,94.0,10.0,53.0,1245.0,3935.0
경상북도 문경시_2019,9.0,10.0,7.0,5.0,15.0,16.0,19.0,19.0,76.0,9.0,53.0,721.0,2908.0
경상북도 경산시_2019,10.0,14.0,10.0,11.0,16.0,22.0,22.0,24.0,328.0,25.0,53.0,4165.0,13424.0
경상북도 군위군_2019,5.0,5.0,4.0,6.0,6.0,10.0,11.0,19.0,6.0,0.0,178.0,69.0,499.0
경상북도 의성군_2019,6.0,6.0,4.0,5.0,7.0,11.0,14.0,15.0,16.0,1.0,126.0,166.0,1146.0
경상북도 청송군_2019,10.0,6.0,3.0,5.0,14.0,11.0,10.0,19.0,12.0,1.0,84.0,199.0,636.0
경상북도 영양군_2019,6.0,6.0,3.0,4.0,9.0,10.0,10.0,13.0,6.0,0.0,131.0,103.0,510.0
경상북도 영덕군_2019,6.0,8.0,4.0,7.0,8.0,14.0,13.0,18.0,28.0,0.0,71.0,137.0,1139.0
경상북도 청도군_2019,9.0,7.0,3.0,2.0,13.0,13.0,10.0,9.0,26.0,1.0,48.0,282.0,1123.0
경상북도 고령군_2019,8.0,8.0,4.0,2.0,10.0,14.0,12.0,9.0,20.0,0.0,76.0,168.0,1127.0
경상북도 성주군_2019,7.0,6.0,4.0,9.0,11.0,11.0,13.0,21.0,26.0,0.0,70.0,188.0,1214.0
경상북도 칠곡군_2019,10.0,12.0,10.0,9.0,16.0,19.0,22.0,23.0,170.0,3.0,63.0,1689.0,7082.0
경상북도 예천군_2019,8.0,9.0,4.0,9.0,13.0,15.0,13.0,18.0,57.0,3.0,51.0,512.0,1870.0
경상북도 봉화군_2019,6.0,5.0,4.0,9.0,8.0,10.0,14.0,18.0,12.0,0.0,172.0,178.0,956.0
경상북도 울진군_2019,8.0,8.0,7.0,8.0,12.0,14.0,18.0,19.0,48.0,2.0,74.0,252.0,1973.0
경상북도 울릉군_2019,9.0,6.0,2.0,8.0,13.0,11.0,9.0,19.0,2.0,0.0,486.0,105.0,300.0
광주광역시 동구_2019,10.0,11.0,8.0,10.0,17.0,18.0,19.0,24.0,172.0,112.0,27.0,984.0,3227.0
광주광역시 서구_2019,11.0,14.0,11.0,11.0,17.0,21.0,23.0,27.0,667.0,85.0,40.0,4486.0,17016.0
광주광역시 남구_2019,12.0,15.0,9.0,11.0,19.0,22.0,22.0,27.0,530.0,43.0,37.0,3691.0,13419.0
광주광역시 북구_2019,11.0,13.0,10.0,11.0,17.0,21.0,22.0,27.0,785.0,138.0,43.0,6285.0,23940.0
광주광역시 광산구_2019,13.0,15.0,12.0,13.0,18.0,23.0,24.0,31.0,877.0,63.0,56.0,7806.0,31388.0
대구광역시 중구_2019,12.0,13.0,9.0,11.0,18.0,22.0,22.0,27.0,139.0,173.0,42.0,799.0,4350.0
대구광역시 동구_2019,12.0,14.0,9.0,11.0,17.0,23.0,21.0,27.0,360.0,37.0,62.0,5143.0,17437.0
대구광역시 서구_2019,11.0,11.0,8.0,9.0,19.0,20.0,21.0,20.0,120.0,25.0,74.0,1164.0,5879.0
대구광역시 남구_2019,11.0,11.0,7.0,9.0,18.0,20.0,21.0,20.0,96.0,30.0,64.0,1433.0,4417.0
대구광역시 북구_2019,12.0,14.0,10.0,11.0,18.0,22.0,22.0,26.0,577.0,48.0,60.0,7257.0,22719.0
대구광역시 수성구_2019,11.0,15.0,11.0,11.0,17.0,25.0,24.0,26.0,916.0,63.0,39.0,5499.0,23583.0
대구광역시 달서구_2019,12.0,14.0,11.0,10.0,20.0,23.0,24.0,25.0,897.0,80.0,54.0,8828.0,31654.0
대구광역시 달성군_2019,13.0,13.0,10.0,10.0,20.0,22.0,22.0,24.0,374.0,13.0,64.0,6062.0,16083.0
대전광역시 동구_2019,11.0,13.0,11.0,9.0,14.0,20.0,25.0,23.0,183.0,33.0,87.0,2080.0,11381.0
대전광역시 중구_2019,10.0,12.0,12.0,11.0,16.0,20.0,26.0,25.0,231.0,103.0,75.0,3312.0,12375.0
대전광역시 서구_2019,11.0,15.0,12.0,10.0,17.0,22.0,26.0,24.0,739.0,129.0,63.0,7348.0,26760.0
대전광역시 유성구_2019,11.0,14.0,12.0,10.0,17.0,22.0,25.0,25.0,505.0,44.0,78.0,7042.0,23402.0
대전광역시 대덕구_2019,10.0,11.0,10.0,8.0,15.0,18.0,22.0,21.0,213.0,18.0,66.0,2350.0,8825.0
부산광역시 중구_2019,9.0,13.0,10.0,8.0,14.0,20.0,22.0,21.0,29.0,27.0,230.0,163.0,1315.0
부산광역시 서구_2019,11.0,13.0,11.0,10.0,22.0,20.0,25.0,23.0,113.0,4.0,61.0,910.0,3808.0
부산광역시 동구_2019,12.0,13.0,11.0,8.0,18.0,20.0,24.0,20.0,46.0,22.0,85.0,768.0,2481.0
부산광역시 영도구_2019,10.0,11.0,8.0,8.0,15.0,18.0,22.0,20.0,74.0,2.0,79.0,800.0,3948.0
부산광역시 부산진구_2019,12.0,14.0,11.0,8.0,21.0,21.0,24.0,19.0,385.0,199.0,56.0,4750.0,15421.0
부산광역시 동래구_2019,11.0,16.0,13.0,11.0,19.0,23.0,26.0,26.0,520.0,58.0,42.0,3410.0,12889.0
부산광역시 남구_2019,12.0,15.0,12.0,9.0,18.0,23.0,25.0,22.0,302.0,51.0,66.0,3100.0,12911.0
부산광역시 북구_2019,12.0,14.0,11.0,10.0,18.0,21.0,24.0,24.0,370.0,34.0,62.0,4051.0,13103.0
부산광역시 해운대구_2019,11.0,16.0,12.0,11.0,19.0,23.0,25.0,27.0,660.0,31.0,52.0,4462.0,20100.0
부산광역시 사하구_2019,10.0,15.0,11.0,10.0,17.0,22.0,24.0,25.0,384.0,35.0,52.0,3594.0,14643.0
부산광역시 금정구_2019,11.0,15.0,12.0,9.0,20.0,22.0,24.0,23.0,337.0,57.0,48.0,2630.0,9904.0
부산광역시 강서구_2019,14.0,16.0,11.0,9.0,20.0,24.0,24.0,24.0,243.0,8.0,54.0,3617.0,9321.0
부산광역시 연제구_2019,12.0,16.0,11.0,9.0,22.0,23.0,23.0,24.0,263.0,39.0,52.0,1810.0,9672.0
부산광역시 수영구_2019,11.0,16.0,12.0,10.0,19.0,21.0,24.0,25.0,243.0,26.0,37.0,2018.0,6128.0
부산광역시 사상구_2019,10.0,14.0,10.0,10.0,18.0,20.0,23.0,23.0,146.0,31.0,82.0,2875.0,8359.0
부산광역시 기장군_2019,12.0,16.0,13.0,12.0,18.0,24.0,26.0,28.0,249.0,12.0,74.0,3282.0,11586.0
서울특별시 종로구_2019,11.0,12.0,9.0,9.0,18.0,19.0,22.0,23.0,90.0,169.0,79.0,1217.0,5463.0
서울특별시 중구_2019,11.0,12.0,7.0,9.0,15.0,21.0,16.0,23.0,56.0,62.0,125.0,1122.0,5181.0
서울특별시 용산구_2019,12.0,12.0,10.0,11.0,21.0,20.0,22.0,25.0,126.0,29.0,82.0,1407.0,7273.0
서울특별시 성동구_2019,12.0,12.0,10.0,8.0,19.0,20.0,22.0,20.0,251.0,42.0,73.0,2264.0,11789.0
서울특별시 광진구_2019,11.0,14.0,12.0,10.0,20.0,23.0,24.0,24.0,352.0,54.0,64.0,2753.0,14977.0
서울특별시 동대문구_2019,11.0,14.0,10.0,8.0,18.0,22.0,21.0,19.0,312.0,56.0,58.0,3065.0,13684.0
서울특별시 중랑구_2019,11.0,14.0,11.0,10.0,18.0,21.0,23.0,23.0,255.0,21.0,90.0,2947.0,15176.0
서울특별시 성북구_2019,11.0,15.0,12.0,10.0,18.0,23.0,25.0,27.0,421.0,29.0,67.0,4535.0,21051.0
서울특별시 강북구_2019,11.0,14.0,12.0,9.0,14.0,22.0,24.0,22.0,188.0,21.0,84.0,1376.0,10392.0
서울특별시 도봉구_2019,11.0,15.0,11.0,9.0,19.0,22.0,21.0,21.0,303.0,14.0,80.0,2419.0,15561.0
서울특별시 노원구_2019,12.0,15.0,12.0,10.0,17.0,22.0,23.0,23.0,691.0,49.0,62.0,6203.0,26994.0
서울특별시 은평구_2019,12.0,15.0,12.0,10.0,16.0,22.0,24.0,23.0,485.0,40.0,61.0,3624.0,21613.0
서울특별시 서대문구_2019,11.0,14.0,11.0,10.0,19.0,22.0,23.0,25.0,287.0,59.0,59.0,2439.0,12993.0
서울특별시 마포구_2019,12.0,14.0,11.0,10.0,19.0,22.0,24.0,25.0,497.0,186.0,42.0,2609.0,15272.0
서울특별시 양천구_2019,11.0,15.0,12.0,11.0,19.0,23.0,25.0,25.0,1000.0,37.0,41.0,4469.0,24414.0
서울특별시 강서구_2019,12.0,15.0,10.0,9.0,18.0,22.0,22.0,21.0,649.0,44.0,56.0,5683.0,27134.0
서울특별시 구로구_2019,11.0,14.0,12.0,11.0,19.0,21.0,23.0,26.0,352.0,54.0,84.0,3135.0,18674.0
서울특별시 금천구_2019,11.0,12.0,10.0,9.0,15.0,19.0,21.0,22.0,183.0,41.0,68.0,1610.0,8880.0
서울특별시 영등포구_2019,12.0,13.0,11.0,9.0,19.0,20.0,22.0,22.0,300.0,146.0,79.0,3377.0,13891.0
서울특별시 동작구_2019,12.0,15.0,11.0,10.0,19.0,23.0,23.0,24.0,351.0,114.0,68.0,3113.0,16257.0
서울특별시 관악구_2019,12.0,13.0,11.0,9.0,16.0,21.0,23.0,22.0,361.0,82.0,64.0,3252.0,15246.0
서울특별시 서초구_2019,11.0,16.0,12.0,11.0,18.0,25.0,26.0,26.0,853.0,266.0,43.0,2655.0,23064.0
서울특별시 강남구_2019,11.0,15.0,12.0,10.0,19.0,25.0,25.0,23.0,1779.0,500.0,22.0,3641.0,25484.0
서울특별시 송파구_2019,11.0,14.0,12.0,9.0,20.0,22.0,24.0,22.0,1028.0,87.0,50.0,5348.0,32208.0
서울특별시 강동구_2019,13.0,14.0,11.0,9.0,19.0,22.0,23.0,20.0,630.0,42.0,44.0,3746.0,19622.0
울산광역시 중구_2019,14.0,16.0,11.0,10.0,16.0,23.0,25.0,24.0,410.0,43.0,50.0,2938.0,12405.0
울산광역시 남구_2019,14.0,15.0,11.0,10.0,20.0,23.0,25.0,24.0,943.0,102.0,33.0,4250.0,16416.0
울산광역시 동구_2019,15.0,16.0,11.0,9.0,19.0,23.0,24.0,24.0,265.0,11.0,59.0,2312.0,10508.0
울산광역시 북구_2019,16.0,15.0,11.0,10.0,19.0,22.0,24.0,24.0,356.0,21.0,73.0,4678.0,15535.0
울산광역시 울주군_2019,12.0,15.0,11.0,12.0,15.0,21.0,24.0,28.0,377.0,12.0,61.0,3088.0,13648.0
인천광역시 강화군_2019,9.0,14.0,11.0,6.0,10.0,21.0,23.0,19.0,124.0,12.0,96.0,460.0,8201.0
인천광역시 옹진군_2019,11.0,14.0,8.0,3.0,9.0,20.0,18.0,11.0,39.0,4.0,111.0,117.0,3770.0
인천광역시 중구_2019,13.0,16.0,12.0,8.0,18.0,23.0,25.0,21.0,327.0,55.0,82.0,2195.0,18165.0
인천광역시 동구_2019,12.0,16.0,13.0,8.0,16.0,24.0,27.0,21.0,663.0,25.0,53.0,966.0,23208.0
인천광역시 미추홀구_2019,12.0,16.0,13.0,10.0,18.0,24.0,26.0,23.0,685.0,76.0,69.0,4036.0,30078.0
인천광역시 연수구_2019,13.0,15.0,12.0,11.0,19.0,22.0,24.0,26.0,558.0,91.0,77.0,5424.0,25048.0
인천광역시 남동구_2019,14.0,15.0,11.0,11.0,18.0,22.0,23.0,25.0,350.0,25.0,81.0,9055.0,15339.0
인천광역시 부평구_2019,12.0,17.0,14.0,9.0,17.0,23.0,28.0,22.0,787.0,29.0,71.0,5565.0,33997.0
인천광역시 계양구_2019,12.0,8.0,8.0,10.0,17.0,14.0,19.0,24.0,48.0,2.0,197.0,2975.0,2431.0
인천광역시 서구_2019,15.0,7.0,5.0,11.0,18.0,11.0,11.0,26.0,4.0,0.0,2325.0,8580.0,616.0
전라남도 목포시_2019,10.0,16.0,11.0,10.0,15.0,24.0,26.0,23.0,441.0,44.0,48.0,3503.0,15912.0
전라남도 여수시_2019,8.0,13.0,10.0,10.0,13.0,20.0,24.0,25.0,486.0,37.0,49.0,3079.0,14847.0
전라남도 순천시_2019,9.0,15.0,11.0,10.0,15.0,23.0,26.0,24.0,485.0,57.0,56.0,3676.0,16890.0
전라남도 나주시_2019,7.0,12.0,7.0,8.0,15.0,19.0,18.0,20.0,147.0,14.0,56.0,1554.0,6027.0
전라남도 광양시_2019,9.0,14.0,11.0,10.0,12.0,21.0,25.0,25.0,241.0,15.0,65.0,1371.0,9439.0
전라남도 담양군_2019,5.0,7.0,6.0,9.0,12.0,12.0,18.0,21.0,12.0,1.0,205.0,321.0,1466.0
전라남도 곡성군_2019,4.0,7.0,7.0,8.0,8.0,12.0,21.0,21.0,23.0,2.0,75.0,134.0,920.0
전라남도 구례군_2019,5.0,6.0,6.0,9.0,9.0,11.0,17.0,22.0,21.0,0.0,82.0,151.0,956.0
전라남도 고흥군_2019,4.0,7.0,5.0,8.0,8.0,12.0,15.0,22.0,44.0,2.0,82.0,264.0,1927.0
전라남도 보성군_2019,4.0,6.0,5.0,7.0,7.0,10.0,15.0,18.0,26.0,1.0,80.0,180.0,1326.0
전라남도 화순군_2019,6.0,10.0,7.0,11.0,11.0,16.0,19.0,26.0,80.0,3.0,63.0,429.0,2877.0
전라남도 장흥군_2019,6.0,7.0,6.0,8.0,11.0,12.0,17.0,20.0,25.0,1.0,109.0,312.0,1454.0
전라남도 강진군_2019,3.0,7.0,5.0,7.0,6.0,11.0,15.0,22.0,28.0,0.0,90.0,114.0,1341.0
전라남도 해남군_2019,6.0,8.0,7.0,7.0,11.0,14.0,20.0,22.0,58.0,6.0,79.0,485.0,2793.0
전라남도 영암군_2019,6.0,9.0,6.0,8.0,11.0,15.0,17.0,20.0,44.0,1.0,97.0,439.0,2499.0
전라남도 무안군_2019,7.0,12.0,10.0,8.0,12.0,19.0,24.0,22.0,162.0,10.0,44.0,717.0,4745.0
전라남도 함평군_2019,3.0,6.0,5.0,8.0,6.0,11.0,15.0,21.0,14.0,2.0,143.0,93.0,1002.0
전라남도 영광군_2019,6.0,10.0,7.0,8.0,11.0,15.0,18.0,23.0,64.0,3.0,55.0,374.0,2296.0
전라남도 장성군_2019,6.0,8.0,7.0,8.0,11.0,14.0,20.0,23.0,37.0,1.0,82.0,489.0,1907.0
전라남도 완도군_2019,7.0,8.0,6.0,6.0,13.0,13.0,16.0,18.0,31.0,2.0,124.0,565.0,2127.0
전라남도 진도군_2019,7.0,7.0,3.0,3.0,12.0,11.0,11.0,13.0,24.0,0.0,58.0,253.0,1196.0
전라남도 신안군_2019,4.0,4.0,3.0,5.0,8.0,7.0,9.0,15.0,8.0,0.0,210.0,179.0,1005.0
전북특별자치도 전주시_2019,12.0,15.0,12.0,12.0,14.0,24.0,27.0,28.0,3501.0,364.0,22.0,9293.0,39670.0
전북특별자치도 군산시_2019,10.0,13.0,12.0,13.0,15.0,21.0,26.0,28.0,3501.0,364.0,8.0,3676.0,15877.0
전북특별자치도 익산시_2019,8.0,12.0,11.0,11.0,11.0,19.0,24.0,25.0,3501.0,364.0,8.0,3708.0,15461.0
전북특별자치도 정읍시_2019,7.0,9.0,8.0,8.0,12.0,15.0,20.0,22.0,3501.0,364.0,3.0,1089.0,5195.0
전북특별자치도 남원시_2019,4.0,9.0,8.0,9.0,9.0,15.0,20.0,21.0,3501.0,364.0,2.0,435.0,3870.0
전북특별자치도 김제시_2019,6.0,7.0,8.0,7.0,11.0,12.0,20.0,17.0,3501.0,364.0,1.0,811.0,3644.0
전북특별자치도 완주군_2019,7.0,9.0,9.0,9.0,13.0,16.0,20.0,19.0,3501.0,364.0,2.0,1370.0,4981.0
전북특별자치도 진안군_2019,4.0,5.0,3.0,5.0,8.0,9.0,10.0,15.0,3501.0,364.0,0.0,159.0,877.0
전북특별자치도 무주군_2019,5.0,8.0,6.0,6.0,11.0,13.0,15.0,16.0,3501.0,364.0,0.0,190.0,1018.0
전북특별자치도 장수군_2019,4.0,7.0,4.0,5.0,10.0,13.0,13.0,13.0,3501.0,364.0,0.0,158.0,989.0
전북특별자치도 임실군_2019,4.0,5.0,3.0,7.0,9.0,9.0,11.0,22.0,3501.0,364.0,0.0,177.0,1004.0
전북특별자치도 순창군_2019,6.0,5.0,6.0,7.0,9.0,9.0,16.0,19.0,3501.0,364.0,0.0,202.0,1102.0
전북특별자치도 고창군_2019,6.0,6.0,7.0,8.0,10.0,12.0,17.0,17.0,3501.0,364.0,1.0,336.0,2123.0
전북특별자치도 부안군_2019,5.0,6.0,6.0,7.0,10.0,11.0,15.0,17.0,3501.0,364.0,1.0,421.0,1920.0
제주특별자치도 제주시_2019,15.0,15.0,12.0,12.0,22.0,23.0,26.0,29.0,807.0,46.0,60.0,5002.0,31399.0
제주특별자치도 서귀포시_2019,14.0,8.0,10.0,9.0,17.0,13.0,24.0,24.0,166.0,7.0,79.0,1179.0,6669.0
충청남도 천안시_2019,12.0,16.0,13.0,12.0,18.0,24.0,28.0,29.0,1136.0,81.0,61.0,10542.0,42059.0
충청남도 공주시_2019,9.0,9.0,8.0,10.0,14.0,16.0,21.0,24.0,121.0,11.0,65.0,1173.0,4460.0
