경상북도 의성군_2015,70.05,30.73,16.13,0.5,32583000,26039
경상북도 청송군_2015,77.22,35.92,11.98,0.5,6196276,12184
경상북도 영양군_2015,74.57,35.47,13.75,0.5,11453000,8145
경상북도 영덕군_2015,68.51,27.94,16.42,0.4,15669000,17887
경상북도 청도군_2015,74.69,32.1,15.62,0.5,21150000,20265
경상북도 고령군_2015,58.21,31.4,8.05,0.6,32224961,13748
경상북도 성주군_2015,67.81,31.12,15.89,0.6,10575453,16406
경상북도 칠곡군_2015,75.54,30.38,17.96,0.5,148859614,39724
경상북도 예천군_2015,79.26,29.19,23.8,0.5,14497080,20146
경상북도 봉화군_2015,64.24,28.47,18.47,0.5,9484653,15321
경상북도 울진군_2015,56.74,23.43,22.83,0.5,47852199,22867
경상북도 울릉군_2015,4.67,4.67,24.78,0.5,10483319,3073
광주광역시 동구_2015,76.92,30.88,24.23,0.4,49196644,32068
광주광역시 서구_2015,86.09,37.89,22.87,0.5,47777774,97973
광주광역시 남구_2015,77.42,30.87,24.88,0.4,60872269,73586
광주광역시 북구_2015,83.67,34.29,23.29,0.4,120297717,149640
광주광역시 광산구_2015,80.96,32.15,25.49,0.4,201906113,133260
대구광역시 중구_2015,69.89,32.63,13.08,0.8,7055265,25954
대구광역시 동구_2015,85.62,34.07,24.24,0.4,146895864,112298
대구광역시 서구_2015,81.66,33.59,22.67,0.4,17326096,54382
대구광역시 남구_2015,86.66,33.9,25.93,0.4,17435694,41950
대구광역시 북구_2015,77.45,31.35,24.67,0.4,94070533,131259
대구광역시 수성구_2015,82.51,32.35,24.64,0.5,76465609,132563
대구광역시 달서구_2015,86.72,35.35,24.72,0.4,62341541,176191
대구광역시 달성군_2015,77.32,32.88,20.27,0.5,376372147,63503
대전광역시 동구_2015,76.63,33.75,24.67,0.4,120563421,77218
대전광역시 중구_2015,81.46,32.3,24.32,0.4,56218607,80402
대전광역시 서구_2015,84.83,32.03,25.5,0.4,73093288,143769
대전광역시 유성구_2015,87.09,33.29,26.19,0.5,177251011,105937
대전광역시 대덕구_2015,82.36,34.4,24.31,0.5,68419960,61559
부산광역시 중구_2015,75.79,30.32,18.67,0.5,4466946,16464
