충청북도 진천군_2015,590,1.62,108.0,4.72,67981,6.1
충청북도 괴산군_2015,128,0.98,103.5,1.22,38787,3.8
충청북도 음성군_2015,756,1.517,110.7,1.48,96396,4.3
충청북도 단양군_2015,140,1.226,101.5,-0.57,30761,5.0
세종특별자치시_2016,3297,1.821,100.0,15.13,243048,4.6
경기도 수원시_2016,10940,1.19,101.4,0.76,1194041,8.2
경기도 성남시_2016,8312,1.11,98.4,0.25,974580,4.9
경기도 안양시_2016,4776,1.112,98.8,-0.13,597414,7.2
경기도 부천시_2016,6426,1.019,99.7,0.3,851380,10.6
경기도 광명시_2016,2905,1.126,98.2,-1.52,339484,6.8
경기도 평택시_2016,4179,1.366,104.3,2.42,470832,7.4
경기도 안산시_2016,5131,1.106,105.0,-1.23,689859,6.7
경기도 과천시_2016,414,0.982,94.7,-7.52,63778,15.2
경기도 오산시_2016,2261,1.375,105.4,0.83,208656,8.3
경기도 시흥시_2016,3069,1.202,110.4,1.03,402888,13.0
경기도 군포시_2016,2887,1.339,98.9,-0.97,284890,7.4
경기도 의왕시_2016,1218,1.13,99.8,-0.71,156763,7.9
경기도 하남시_2016,1600,1.152,101.8,26.4,211101,6.8
경기도 용인시_2016,8288,1.205,98.7,1.57,991126,6.3
경기도 이천시_2016,1879,1.36,103.6,2.73,210359,4.6
경기도 안성시_2016,1400,1.285,104.3,1.74,182896,8.2
경기도 김포시_2016,3346,1.296,101.0,3.95,363443,6.4
경기도 화성시_2016,7262,1.555,106.8,7.25,640890,11.1
경기도 광주시_2016,3044,1.323,105.6,4.87,327723,8.4
경기도 여주시_2016,781,1.303,102.4,0.51,111563,6.3
경기도 양평군_2016,629,1.22,102.2,2.82,111367,8.1
경기도 의정부시_2016,2967,1.049,97.5,1.04,438457,8.6
경기도 동두천시_2016,714,1.261,99.3,0.35,98277,6.1
경기도 고양시_2016,7507,1.071,96.6,1.17,1039684,7.0
경기도 구리시_2016,1340,1.034,99.0,3.72,193763,7.7
경기도 남양주시_2016,5218,1.19,99.8,1.37,662154,8.1
경기도 파주시_2016,3876,1.375,103.0,1.84,430781,8.4
경기도 양주시_2016,1525,1.279,102.9,0.18,205513,7.8
경기도 포천시_2016,983,1.258,110.6,-0.05,154763,10.8
경기도 연천군_2016,403,1.863,110.4,0.58,45907,7.7
경기도 가평군_2016,363,1.283,105.0,0.68,62448,8.2
강원특별자치도 춘천시_2016,1993,1.168,97.0,1.05,280707,6.3
강원특별자치도 원주시_2016,2468,1.188,98.7,1.52,337979,4.4
강원특별자치도 강릉시_2016,1236,1.137,98.7,-0.28,213846,5.0
강원특별자치도 동해시_2016,662,1.387,102.2,-0.63,93297,11.2
강원특별자치도 태백시_2016,244,1.12,103.1,-0.93,47070,23.7
강원특별자치도 속초시_2016,517,1.238,97.1,-0.37,81793,8.1
강원특별자치도 삼척시_2016,381,1.262,102.6,-1.63,69599,4.7
강원특별자치도 홍천군_2016,403,1.323,104.1,-0.28,70076,4.6
강원특별자치도 횡성군_2016,208,1.147,103.6,0.45,45991,5.2
강원특별자치도 영월군_2016,163,1.116,106.3,-0.32,40073,5.9
강원특별자치도 평창군_2016,186,1.052,104.4,-0.45,43318,4.9
강원특별자치도 정선군_2016,176,1.057,106.6,-1.29,38718,6.9
강원특별자치도 철원군_2016,377,1.656,112.6,-1.46,48013,9.9
강원특별자치도 화천군_2016,221,1.63,124.3,-2.72,26264,7.8
강원특별자치도 양구군_2016,208,1.631,116.5,-0.27,24010,6.7
강원특별자치도 인제군_2016,335,1.97,117.5,-1.6,32720,6.9
강원특별자치도 고성군_2016,147,1.282,111.8,0.82,30114,4.6
강원특별자치도 양양군_2016,133,1.261,103.4,-0.9,27218,6.9
경상남도 창원시_2016,8574,1.261,103.1,-0.62,1063907,5.6
경상남도 진주시_2016,2624,1.268,98.3,0.7,346739,3.5
경상남도 통영시_2016,1059,1.328,102.0,-0.89,138160,8.8
경상남도 사천시_2016,871,1.451,100.8,-0.44,114912,6.3
경상남도 김해시_2016,4700,1.403,102.1,0.09,529422,6.8
경상남도 밀양시_2016,638,1.343,95.7,0.63,108354,3.2
경상남도 거제시_2016,3233,1.773,111.8,0.18,257183,8.2
경상남도 양산시_2016,2901,1.401,101.2,5.19,317037,5.9
경상남도 의령군_2016,123,1.198,93.2,-1.56,28111,4.1
경상남도 함안군_2016,474,1.416,102.1,-0.36,68937,5.7
경상남도 창녕군_2016,389,1.495,98.4,0.54,63982,4.0
경상남도 고성군_2016,273,1.208,100.7,-1.33,54703,4.0
경상남도 남해군_2016,140,0.994,91.5,-1.53,45129,6.0
경상남도 하동군_2016,228,1.269,97.2,-1.41,49622,4.6
경상남도 산청군_2016,207,1.732,95.8,0.13,36098,4.1
경상남도 함양군_2016,178,1.221,91.7,-0.28,40241,6.6
경상남도 거창군_2016,352,1.321,94.4,0.19,63308,7.5
경상남도 합천군_2016,174,1.106,90.6,-2.26,48026,4.4
경상북도 포항시_2016,4088,1.352,102.1,-0.5,516775,7.0
경상북도 경주시_2016,1627,1.258,100.3,-0.02,259452,6.7
경상북도 김천시_2016,1123,1.515,100.2,1.6,142256,5.8
경상북도 안동시_2016,1330,1.526,97.5,-0.27,168798,5.7
경상북도 구미시_2016,4286,1.343,104.5,-0.07,419891,12.8
경상북도 영주시_2016,611,1.322,98.6,-0.32,109247,6.4
경상북도 영천시_2016,631,1.412,101.5,-0.06,100521,7.0
경상북도 상주시_2016,510,1.302,95.9,-0.55,101799,4.5
경상북도 문경시_2016,442,1.382,95.7,-1.35,74702,5.5
경상북도 경산시_2016,2509,1.521,101.6,0.72,258037,7.5
대구광역시 군위군_2016,101,1.333,101.2,0.34,24171,6.4
경상북도 의성군_2016,265,1.652,95.1,-0.93,54014,4.8
경상북도 청송군_2016,118,1.38,97.9,-0.24,26301,6.2
경상북도 영양군_2016,74,1.277,97.1,-1.08,17713,5.2
경상북도 영덕군_2016,163,1.225,91.0,0.03,39052,4.5
경상북도 청도군_2016,163,1.083,95.5,-0.33,43564,3.8
경상북도 고령군_2016,205,1.46,104.3,-1.02,34257,4.8
경상북도 성주군_2016,303,1.64,105.1,0.47,45205,6.0
경상북도 칠곡군_2016,1307,1.541,108.1,0.29,123199,10.9
경상북도 예천군_2016,238,1.431,96.4,3.4,46166,9.2
경상북도 봉화군_2016,181,1.6,98.8,-0.82,33539,4.4
경상북도 울진군_2016,303,1.43,99.8,-0.24,51738,6.3
경상북도 울릉군_2016,38,0.87,118.8,-1.29,10001,6.6
광주광역시 동구_2016,559,0.939,99.7,-2.85,95791,4.0
광주광역시 서구_2016,2205,1.054,96.8,1.48,309579,6.1
광주광역시 남구_2016,1416,1.002,93.7,-0.7,219729,4.5
