행정구역(동읍면)별,교원_1인당_학생수_유치원,교원_1인당_학생수_초등학교,교원_1인당_학생수_중학교,교원_1인당_학생수_고등학교,유치원_학급당 학생 수 (명),초등학교_학급당 학생 수 (명),중학교_학급당 학생 수 (명),고등학교_학급당 학생 수 (명),학교교과 교습학원 (개),평생직업 교육학원 (개),사설학원당 학생수 (명),유치원생 수,초등학생 수
서울특별시 서초구_2017,13.0,17.0,13.0,12.0,22.0,26.0,27.0,29.0,835.0,255.0,45.0,3122.0,22939.0
서울특별시 강남구_2017,12.0,15.0,13.0,13.0,22.0,25.0,27.0,30.0,1744.0,502.0,23.0,4156.0,24371.0
서울특별시 송파구_2017,12.0,14.0,13.0,12.0,22.0,23.0,26.0,27.0,1023.0,70.0,52.0,6261.0,31191.0
서울특별시 강동구_2017,15.0,13.0,12.0,11.0,21.0,22.0,24.0,23.0,631.0,38.0,47.0,4506.0,20161.0
울산광역시 중구_2017,15.0,15.0,12.0,12.0,22.0,22.0,26.0,28.0,412.0,36.0,52.0,3480.0,12074.0
울산광역시 남구_2017,14.0,15.0,12.0,13.0,22.0,22.0,27.0,31.0,1003.0,98.0,34.0,4707.0,16491.0
울산광역시 동구_2017,16.0,15.0,12.0,12.0,24.0,22.0,25.0,28.0,267.0,11.0,59.0,2930.0,10053.0
울산광역시 북구_2017,16.0,16.0,12.0,12.0,23.0,23.0,25.0,28.0,346.0,14.0,72.0,4976.0,13844.0
울산광역시 울주군_2017,13.0,15.0,12.0,14.0,18.0,21.0,25.0,33.0,369.0,10.0,61.0,3478.0,13554.0
인천광역시 강화군_2017,10.0,15.0,14.0,8.0,12.0,22.0,27.0,21.0,90.0,11.0,120.0,592.0,7346.0
인천광역시 옹진군_2017,10.0,14.0,10.0,4.0,12.0,21.0,20.0,12.0,45.0,2.0,104.0,146.0,4015.0
인천광역시 중구_2017,13.0,15.0,13.0,9.0,18.0,23.0,27.0,24.0,328.0,53.0,82.0,2018.0,17540.0
인천광역시 동구_2017,13.0,17.0,15.0,9.0,19.0,24.0,30.0,24.0,593.0,24.0,55.0,1032.0,20803.0
인천광역시 미추홀구_2017,14.0,16.0,14.0,10.0,21.0,24.0,27.0,26.0,657.0,66.0,72.0,4989.0,29429.0
인천광역시 연수구_2017,14.0,15.0,14.0,12.0,22.0,22.0,27.0,28.0,565.0,97.0,82.0,5569.0,26138.0
인천광역시 남동구_2017,14.0,15.0,13.0,13.0,20.0,22.0,26.0,28.0,363.0,29.0,87.0,9936.0,16403.0
인천광역시 부평구_2017,13.0,16.0,14.0,11.0,20.0,23.0,29.0,26.0,697.0,29.0,79.0,6484.0,31686.0
인천광역시 계양구_2017,13.0,8.0,9.0,12.0,21.0,13.0,20.0,28.0,48.0,1.0,236.0,3758.0,2513.0
인천광역시 서구_2017,16.0,7.0,5.0,13.0,22.0,9.0,11.0,30.0,4.0,0.0,2587.0,9485.0,597.0
전라남도 목포시_2017,13.0,16.0,13.0,11.0,17.0,24.0,28.0,26.0,473.0,35.0,45.0,4067.0,15569.0
전라남도 여수시_2017,11.0,13.0,12.0,13.0,14.0,21.0,27.0,29.0,535.0,33.0,46.0,3377.0,14692.0
전라남도 순천시_2017,12.0,15.0,13.0,12.0,15.0,23.0,28.0,28.0,497.0,56.0,57.0,3794.0,16662.0
전라남도 나주시_2017,9.0,11.0,7.0,8.0,15.0,18.0,18.0,22.0,156.0,7.0,46.0,1356.0,5071.0
전라남도 광양시_2017,10.0,14.0,12.0,12.0,13.0,21.0,26.0,30.0,251.0,13.0,64.0,1617.0,9076.0
전라남도 담양군_2017,10.0,7.0,7.0,10.0,13.0,13.0,19.0,25.0,13.0,1.0,197.0,347.0,1455.0
전라남도 곡성군_2017,9.0,8.0,9.0,10.0,11.0,13.0,21.0,26.0,25.0,1.0,76.0,188.0,982.0
전라남도 구례군_2017,10.0,7.0,7.0,10.0,12.0,11.0,18.0,26.0,20.0,0.0,95.0,201.0,1042.0
전라남도 고흥군_2017,5.0,8.0,6.0,11.0,9.0,13.0,17.0,25.0,49.0,2.0,81.0,299.0,2060.0
전라남도 보성군_2017,8.0,6.0,6.0,10.0,8.0,10.0,16.0,23.0,32.0,1.0,73.0,221.0,1396.0
전라남도 화순군_2017,9.0,10.0,9.0,13.0,13.0,16.0,21.0,32.0,85.0,3.0,66.0,510.0,2960.0
전라남도 장흥군_2017,10.0,7.0,7.0,10.0,10.0,12.0,19.0,24.0,27.0,1.0,112.0,317.0,1500.0
전라남도 강진군_2017,9.0,7.0,6.0,9.0,9.0,12.0,17.0,26.0,32.0,0.0,84.0,162.0,1359.0
전라남도 해남군_2017,11.0,8.0,8.0,9.0,12.0,14.0,21.0,26.0,55.0,6.0,90.0,582.0,2899.0
전라남도 영암군_2017,11.0,9.0,7.0,10.0,14.0,16.0,19.0,24.0,53.0,3.0,86.0,553.0,2562.0
전라남도 무안군_2017,8.0,11.0,11.0,11.0,15.0,18.0,25.0,26.0,141.0,5.0,50.0,878.0,4490.0
전라남도 함평군_2017,9.0,6.0,5.0,9.0,9.0,12.0,15.0,24.0,17.0,2.0,124.0,145.0,1000.0
전라남도 영광군_2017,11.0,9.0,8.0,12.0,12.0,16.0,20.0,28.0,63.0,3.0,58.0,427.0,2305.0
전라남도 장성군_2017,9.0,8.0,7.0,11.0,14.0,15.0,19.0,28.0,34.0,2.0,93.0,580.0,1928.0
