행정구역(구군)별(1),2015,2015.1,2015.2,2015.3,2015.4,2015.5,2015.6,2015.7,2016,2016.1,2016.2,2016.3,2016.4,2016.5,2016.6,2016.7,2017,2017.1,2017.2,2017.3,2017.4,2017.5,2017.6,2017.7,2018,2018.1,2018.2,2018.3,2018.4,2018.5,2018.6,2018.7,2019,2019.1,2019.2,2019.3,2019.4,2019.5,2019.6,2019.7,2020,2020.1,2020.2,2020.3,2020.4,2020.5,2020.6,2020.7,2021,2021.1,2021.2,2021.3,2021.4,2021.5,2021.6,2021.7,2022,2022.1,2022.2,2022.3,2022.4,2022.5,2022.6,2022.7
행정구역(구군)별(1),총인구(A) (명),미처리인구(B) (명),처리대상인구(C=A-B) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),하수도보급률 (%),총인구(A) (명),미처리인구(B) (명),처리대상인구(C=A-B) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),하수도보급률 (%),총인구(A) (명),미처리인구(B) (명),처리대상인구(C=A-B) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),하수도보급률 (%),총인구(A) (명),미처리인구(B) (명),처리대상인구(C=A-B) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),하수도보급률 (%),총인구(A) (명),미처리인구(B) (명),처리대상인구(C=A-B) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),하수도보급률 (%),총인구(A) (명),미처리인구(B) (명),처리대상인구(C=A-B) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),하수도보급률 (%),총인구(A) (명),미처리인구(B) (명),처리대상인구(C=A-B) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),하수도보급률 (%),총인구(A) (명),미처리인구(B) (명),처리대상인구(C=A-B) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),공공하수 처리시설 처리인구(d=d1+d2+d3) (명),하수도보급률 (%)
행정구역(구군)별(1),소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계,소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계,소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계,소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계,소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계,소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계,소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계,소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계
합계,1199717,14161,1185556,1185556,-,61762,1123794,99.8,1195761,11751,1184010,1184010,-,61056,1122954,99.0,1185645,11618,1174027,1174027,-,-,1174027,99.0,1175625,11731,1163894,1163894,-,-,1163894,99.0,1168469,11731,1156738,1156738,-,-,1156738,99.0,1153901,8512,1145389,1145389,-,-,1145389,99.3,1138419,8132,1130287,1130287,-,-,1130287,99.3,1129042,9561,1119481,1119481,-,-,1119481,99.2
중구,247016,477,246539,246539,-,-,246539,99.8,244954,385,244569,244569,-,-,244569,99.8,240858,385,240473,240473,-,-,240473,99.8,234130,385,233745,233745,-,-,233745,99.8,225644,385,225259,225259,-,-,225259,99.8,219428,385,219043,219043,-,-,219043,99.8,214551,385,214166,214166,-,-,214166,99.8,209745,385,209360,209360,-,-,209360,99.8
남구,349328,213,349115,349115,-,-,349115,99.9,346201,-,346201,346201,-,-,346201,100.0,340367,-,340367,340367,-,-,340367,100.0,335794,492,335302,335302,-,-,335302,99.9,328932,492,328440,328440,-,-,328440,99.9,324527,492,324035,324035,-,-,324035,99.8,318012,492,317520,317520,-,-,317520,99.8,314756,492,314264,314264,-,-,314264,99.8
동구,181207,84,181123,181123,-,-,181123,100.0,179333,62,179271,179271,-,-,179271,100.0,173096,86,173010,173010,-,-,173010,100.0,167779,86,167693,167693,-,-,167693,99.9,163106,86,163020,163020,-,-,163020,99.9,159939,86,159853,159853,-,-,159853,99.9,157049,189,156860,156860,-,-,156860,99.9,155802,154,155648,155648,-,-,155648,99.9
북구,193737,2984,190753,190753,-,-,190753,98.5,197882,2365,195517,195517,-,-,195517,98.8,203234,2266,200968,200968,-,-,200968,98.9,208855,2063,206792,206792,-,-,206792,99.0,220323,2063,218260,218260,-,-,218260,99.1,221325,2172,219153,219153,-,-,219153,99.0,220883,2061,218822,218822,-,-,218822,99.1,220945,2061,218884,218884,-,-,218884,99.1
울주군,228429,10403,218026,218026,-,61762,156264,95.5,227391,8939,218452,218452,-,61056,157396,96.1,228090,8881,219209,219209,-,-,219209,96.1,229067,8705,220362,220362,-,-,220362,96.2,230464,8705,221759,221759,-,-,221759,96.2,228682,5377,223305,223305,-,-,223305,97.6,227924,5005,222919,222919,-,-,222919,97.8,227794,6469,221325,221325,-,-,221325,97.2
