행정구역(시)별(1),2015,2015.1,2015.2,2015.3,2015.4,2015.5,2015.6,2015.7,2015.8,2015.9,2015.10,2015.11,2015.12,2015.13,2015.14,2015.15,2016,2016.1,2016.2,2016.3,2016.4,2016.5,2016.6,2016.7,2016.8,2016.9,2016.10,2016.11,2016.12,2016.13,2016.14,2016.15,2017,2017.1,2017.2,2017.3,2017.4,2017.5,2017.6,2017.7,2017.8,2017.9,2017.10,2018,2018.1,2018.2,2018.3,2018.4,2018.5,2018.6,2018.7,2019,2019.1,2019.2,2019.3,2019.4,2019.5,2019.6,2019.7,2020,2020.1,2020.2,2020.3,2020.4,2020.5,2020.6,2020.7,2021,2021.1,2021.2,2021.3,2021.4,2021.5,2021.6,2021.7,2022,2022.1,2022.2,2022.3,2022.4,2022.5,2022.6,2022.7
행정구역(시)별(1),총인구 (명),총면적 (㎢),하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 외,하수처리구역 외,하수처리구역 외,하수처리구역 외,하수도보급률 (%),총인구 (명),총면적 (㎢),하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 외,하수처리구역 외,하수처리구역 외,하수처리구역 외,하수도보급률 (%),총인구 (명),총면적 (㎢),하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 외,하수처리구역 외,하수처리구역 외,하수처리구역 외,하수도보급률 (%),총인구 (명),미처리인구 (명),처리대상인구 (명),하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수도보급률 (%),총인구 (명),미처리인구 (명),처리대상인구 (명),하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수도보급률 (%),총인구 (명),미처리인구 (명),처리대상인구 (명),하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수도보급률 (%),총인구 (명),미처리인구 (명),처리대상인구 (명),하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수도보급률 (%),총인구 (명),미처리인구 (명),처리대상인구 (명),하수처리구역 내,하수처리구역 내,하수처리구역 내,하수처리구역 내,하수도보급률 (%)
행정구역(시)별(1),소계,소계,공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),폐수종말처리인구 (명),폐수종말처리인구 (명),폐수종말처리인구 (명),폐수종말처리인구 (명),면적 (㎢),인구 (명),인구 (명),인구 (명),면적 (㎢),소계,소계,소계,공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),폐수종말처리인구 (명),폐수종말처리인구 (명),폐수종말처리인구 (명),폐수종말처리인구 (명),면적 (㎢),인구 (명),인구 (명),인구 (명),면적 (㎢),소계,소계,소계,공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),면적 (㎢),인구 (명),인구 (명),인구 (명),면적 (㎢),소계,소계,소계,소계,공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),소계,소계,소계,소계,공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),소계,소계,소계,소계,공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),소계,소계,소계,소계,공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),소계,소계,소계,소계,공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),공공하수처리시설 처리인구 (명),소계
행정구역(시)별(1),소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계,1차처리(b1),2차처리(b2),3차(b3),소계,소계,시가,비시가,소계,소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계,1차처리(b1),2차처리(b2),3차(b3),소계,소계,시가,비시가,소계,소계,소계,소계,소계,생물학적(2차),고도(3차),소계,소계,시가,비시가,소계,소계,소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계,소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계,소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계,소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계,소계,소계,소계,소계,물리적(1차),생물학적(2차),고도(3차),소계
합계,641355,1849.1,586289,-,586289,-,-,-,-,-,163.3,55066,19691,35375,1685.5,91.4,661190,1848.8,610843,-,610843,-,-,-,-,-,163.3,50347,18218,32129,1685.5,92.4,678772,1850.1,627046,87255,539791,169,51726,18794,32932,1681.2,92.4,692032,-,692032,641551,-,91415,550136,92.7,696657,-,696657,649052,-,95785,553267,93.2,697578,-,697578,651165,-,96567,554598,93.3,697476,-,697476,652140,-,84394,567746,93.5,699751,-,699751,653139,-,97400,555739,93.3
제주시,470778,978.4,428418,-,428418,-,-,-,-,-,72,42360,14328,28032,905.7,91.0,483325,977.7,445432,-,445432,-,-,-,-,-,72,37893,12898,24995,905.7,91.0,492401,978.7,453462,81719,371743,93,38939,13301,25638,885.8,92.1,501791,-,501791,463890,-,85879,378011,92.4,505950,-,505950,470906,-,90249,380657,93.1,507358,-,507358,473049,-,91031,382018,93.2,506843,-,506843,473326,-,79535,393791,93.4,507594,-,507594,473028,-,91816,381212,93.1
서귀포시,170577,870.7,157871,-,157871,-,-,-,-,-,91,12706,5363,7343,779.8,92.6,177865,871.1,165411,-,165411,-,-,-,-,-,91.3,12454,5320,7134,779.8,92.6,186371,871.4,173584,5536,168048,76,12787,5493,7294,795.4,93.1,190241,-,190241,177661,-,5536,172125,93.4,190707,-,190707,178146,-,5536,172610,93.4,190220,-,190220,178116,-,5536,172580,93.6,190633,-,190633,178814,-,4859,173955,93.8,192157,-,192157,180111,-,5584,174527,93.7
