,인구밀도,미세먼지(PM10)
2014,251.07722463688717,
2015,252.9399805210616,47.0
2016,254.88712755740872,47.92
2017,257.3142565399203,45.09
2018,258.3825888300199,40.17
2019,257.55975986901944,43.67
2020,257.2128980621377,37.08
2021,256.9730811204074,41.67
2022,257.4251867300417,35.0
2023,258.2745074264929,41.0
