,인구밀도,오존
2014,317.9215221104574,0.03
2015,319.26803810680536,0.03
2016,320.11376143307143,0.029
2017,320.7275280365852,0.033
2018,320.109676378782,0.031
2019,319.0156920040985,0.033
2020,316.8904995920536,0.033
2021,314.3819425340783,0.034
2022,311.19202785129534,0.034
2023,308.3858667299028,0.033
