행정구역(동읍면)별,교원_1인당_학생수_유치원,교원_1인당_학생수_초등학교,교원_1인당_학생수_중학교,교원_1인당_학생수_고등학교,유치원_학급당 학생 수 (명),초등학교_학급당 학생 수 (명),중학교_학급당 학생 수 (명),고등학교_학급당 학생 수 (명),학교교과 교습학원 (개),평생직업 교육학원 (개),사설학원당 학생수 (명),유치원생 수,초등학생 수
경상북도 영천시_2015,12.0,10.0,7.0,11.0,17.0,18.0,19.0,25.0,83.0,7.0,70.0,763.0,3622.0
경상북도 상주시_2015,12.0,9.0,6.0,5.0,18.0,16.0,18.0,21.0,104.0,10.0,54.0,1350.0,4133.0
경상북도 문경시_2015,12.0,10.0,10.0,7.0,20.0,17.0,24.0,27.0,76.0,9.0,62.0,865.0,3064.0
경상북도 경산시_2015,10.0,14.0,13.0,13.0,16.0,22.0,28.0,29.0,298.0,21.0,56.0,4346.0,12796.0
경상북도 군위군_2015,10.0,6.0,5.0,9.0,12.0,10.0,14.0,24.0,6.0,0.0,201.0,110.0,504.0
경상북도 의성군_2015,9.0,6.0,5.0,8.0,11.0,11.0,14.0,19.0,20.0,1.0,126.0,205.0,1323.0
경상북도 청송군_2015,10.0,7.0,3.0,5.0,16.0,12.0,10.0,18.0,16.0,1.0,76.0,208.0,743.0
경상북도 영양군_2015,9.0,6.0,4.0,7.0,11.0,11.0,13.0,18.0,8.0,0.0,128.0,123.0,571.0
경상북도 영덕군_2015,10.0,8.0,6.0,10.0,11.0,14.0,17.0,23.0,30.0,0.0,77.0,174.0,1248.0
경상북도 청도군_2015,10.0,7.0,3.0,8.0,12.0,13.0,11.0,20.0,32.0,1.0,45.0,280.0,1156.0
경상북도 고령군_2015,9.0,9.0,6.0,8.0,13.0,14.0,15.0,20.0,23.0,0.0,83.0,248.0,1300.0
경상북도 성주군_2015,11.0,6.0,5.0,8.0,13.0,11.0,17.0,20.0,30.0,0.0,69.0,221.0,1234.0
경상북도 칠곡군_2015,13.0,12.0,12.0,11.0,18.0,20.0,26.0,25.0,180.0,4.0,63.0,2049.0,7095.0
경상북도 예천군_2015,11.0,8.0,6.0,8.0,14.0,14.0,17.0,23.0,33.0,3.0,78.0,279.0,1456.0
경상북도 봉화군_2015,9.0,6.0,5.0,4.0,10.0,11.0,15.0,16.0,15.0,0.0,117.0,214.0,1070.0
경상북도 울진군_2015,13.0,9.0,9.0,11.0,15.0,15.0,22.0,24.0,53.0,3.0,81.0,351.0,2231.0
경상북도 울릉군_2015,11.0,7.0,4.0,11.0,14.0,12.0,12.0,24.0,3.0,0.0,404.0,104.0,305.0
광주광역시 동구_2015,12.0,11.0,11.0,14.0,19.0,19.0,23.0,32.0,193.0,119.0,29.0,803.0,3445.0
광주광역시 서구_2015,11.0,15.0,15.0,14.0,18.0,22.0,30.0,32.0,731.0,87.0,43.0,4732.0,18413.0
광주광역시 남구_2015,11.0,15.0,13.0,14.0,18.0,23.0,29.0,32.0,486.0,37.0,41.0,3609.0,12795.0
광주광역시 북구_2015,11.0,14.0,13.0,15.0,18.0,21.0,28.0,34.0,823.0,124.0,46.0,6856.0,25016.0
광주광역시 광산구_2015,13.0,16.0,15.0,14.0,20.0,24.0,30.0,34.0,871.0,64.0,61.0,7741.0,32193.0
대구광역시 중구_2015,11.0,14.0,12.0,13.0,17.0,21.0,27.0,33.0,137.0,144.0,45.0,784.0,4283.0
대구광역시 동구_2015,11.0,14.0,12.0,13.0,19.0,22.0,26.0,33.0,331.0,26.0,70.0,5247.0,17021.0
대구광역시 서구_2015,12.0,12.0,11.0,10.0,22.0,19.0,25.0,25.0,142.0,25.0,81.0,1398.0,7035.0
대구광역시 남구_2015,11.0,13.0,11.0,10.0,17.0,20.0,24.0,33.0,117.0,32.0,67.0,1601.0,5392.0
대구광역시 북구_2015,12.0,14.0,14.0,14.0,19.0,22.0,27.0,33.0,563.0,41.0,75.0,7820.0,25157.0
대구광역시 수성구_2015,11.0,16.0,14.0,15.0,19.0,24.0,28.0,35.0,889.0,45.0,48.0,6316.0,25671.0
대구광역시 달서구_2015,13.0,14.0,14.0,13.0,22.0,22.0,28.0,33.0,830.0,53.0,70.0,9950.0,34231.0
대구광역시 달성군_2015,12.0,13.0,12.0,13.0,20.0,20.0,26.0,32.0,257.0,7.0,69.0,3835.0,10793.0
대전광역시 동구_2015,12.0,14.0,13.0,14.0,19.0,21.0,28.0,31.0,194.0,34.0,93.0,2967.0,12563.0
대전광역시 중구_2015,12.0,13.0,13.0,17.0,20.0,21.0,29.0,37.0,256.0,95.0,79.0,4026.0,14086.0
대전광역시 서구_2015,13.0,16.0,13.0,13.0,19.0,23.0,29.0,33.0,754.0,97.0,70.0,8180.0,28324.0
대전광역시 유성구_2015,14.0,15.0,13.0,14.0,20.0,23.0,29.0,34.0,480.0,39.0,89.0,7627.0,23742.0
대전광역시 대덕구_2015,12.0,12.0,13.0,12.0,19.0,20.0,27.0,28.0,247.0,14.0,73.0,3121.0,10749.0
부산광역시 중구_2015,9.0,14.0,13.0,12.0,19.0,20.0,27.0,28.0,33.0,25.0,269.0,152.0,1612.0
부산광역시 서구_2015,13.0,13.0,13.0,12.0,24.0,20.0,28.0,28.0,103.0,5.0,80.0,1130.0,3994.0
부산광역시 동구_2015,13.0,12.0,12.0,11.0,23.0,19.0,25.0,27.0,42.0,28.0,113.0,936.0,2812.0
부산광역시 영도구_2015,12.0,12.0,11.0,11.0,20.0,18.0,26.0,25.0,80.0,1.0,91.0,1062.0,4455.0
부산광역시 부산진구_2015,13.0,14.0,14.0,10.0,23.0,21.0,28.0,25.0,372.0,176.0,66.0,5524.0,16291.0
부산광역시 동래구_2015,13.0,16.0,15.0,15.0,23.0,23.0,29.0,33.0,468.0,51.0,51.0,3956.0,12216.0
부산광역시 남구_2015,13.0,15.0,15.0,12.0,23.0,22.0,29.0,28.0,273.0,52.0,81.0,3258.0,12638.0
부산광역시 북구_2015,12.0,14.0,13.0,14.0,23.0,21.0,27.0,32.0,357.0,39.0,78.0,4213.0,13956.0
부산광역시 해운대구_2015,12.0,15.0,15.0,15.0,22.0,22.0,29.0,34.0,602.0,35.0,67.0,5379.0,21695.0
부산광역시 사하구_2015,12.0,14.0,15.0,15.0,21.0,21.0,29.0,30.0,404.0,36.0,56.0,4617.0,15315.0
부산광역시 금정구_2015,12.0,14.0,15.0,12.0,23.0,21.0,28.0,28.0,348.0,47.0,53.0,2961.0,10212.0
부산광역시 강서구_2015,13.0,12.0,11.0,10.0,21.0,20.0,25.0,24.0,154.0,4.0,47.0,1752.0,4323.0
부산광역시 연제구_2015,12.0,15.0,14.0,10.0,21.0,22.0,27.0,24.0,247.0,36.0,59.0,1636.0,9610.0
부산광역시 수영구_2015,13.0,15.0,12.0,15.0,24.0,22.0,25.0,32.0,252.0,23.0,41.0,2127.0,6588.0
부산광역시 사상구_2015,11.0,13.0,12.0,12.0,22.0,20.0,26.0,27.0,158.0,23.0,92.0,3417.0,9251.0
부산광역시 기장군_2015,14.0,16.0,15.0,14.0,22.0,24.0,28.0,33.0,183.0,9.0,85.0,3055.0,9315.0
서울특별시 종로구_2015,13.0,12.0,12.0,14.0,20.0,21.0,26.0,32.0,97.0,164.0,88.0,1238.0,6084.0
서울특별시 중구_2015,12.0,13.0,10.0,14.0,17.0,23.0,21.0,32.0,60.0,66.0,140.0,1204.0,5739.0
서울특별시 용산구_2015,12.0,13.0,13.0,14.0,22.0,22.0,25.0,31.0,129.0,34.0,94.0,1753.0,8210.0
서울특별시 성동구_2015,13.0,13.0,13.0,13.0,22.0,22.0,26.0,29.0,240.0,35.0,85.0,2548.0,12641.0
서울특별시 광진구_2015,13.0,15.0,14.0,15.0,23.0,23.0,29.0,33.0,389.0,57.0,67.0,3199.0,15760.0
서울특별시 동대문구_2015,12.0,15.0,13.0,11.0,20.0,23.0,26.0,25.0,297.0,52.0,70.0,3437.0,14916.0
서울특별시 중랑구_2015,12.0,14.0,14.0,13.0,21.0,22.0,28.0,28.0,282.0,15.0,96.0,3325.0,16472.0
서울특별시 성북구_2015,13.0,15.0,14.0,13.0,22.0,24.0,29.0,31.0,405.0,28.0,78.0,5440.0,23306.0
서울특별시 강북구_2015,13.0,14.0,15.0,12.0,22.0,24.0,29.0,26.0,206.0,21.0,93.0,2103.0,11879.0
서울특별시 도봉구_2015,13.0,15.0,14.0,11.0,19.0,23.0,28.0,26.0,353.0,13.0,83.0,3035.0,17408.0
서울특별시 노원구_2015,13.0,15.0,15.0,13.0,20.0,23.0,29.0,31.0,734.0,46.0,72.0,7364.0,31048.0
서울특별시 은평구_2015,13.0,15.0,14.0,12.0,18.0,24.0,28.0,27.0,483.0,32.0,71.0,4600.0,23918.0
서울특별시 서대문구_2015,12.0,14.0,14.0,12.0,21.0,23.0,27.0,27.0,256.0,45.0,70.0,2571.0,13171.0
서울특별시 마포구_2015,13.0,14.0,14.0,12.0,22.0,23.0,28.0,27.0,412.0,153.0,58.0,3132.0,17117.0
서울특별시 양천구_2015,12.0,16.0,15.0,14.0,20.0,24.0,30.0,32.0,1002.0,29.0,46.0,5168.0,25237.0
서울특별시 강서구_2015,12.0,15.0,13.0,11.0,20.0,23.0,26.0,25.0,673.0,33.0,58.0,5643.0,27960.0
서울특별시 구로구_2015,13.0,14.0,13.0,14.0,22.0,23.0,27.0,32.0,332.0,61.0,101.0,3568.0,19363.0
서울특별시 금천구_2015,13.0,13.0,12.0,12.0,18.0,22.0,25.0,27.0,175.0,34.0,84.0,1763.0,9610.0
서울특별시 영등포구_2015,12.0,13.0,14.0,12.0,22.0,22.0,28.0,28.0,308.0,139.0,93.0,4013.0,15078.0
서울특별시 동작구_2015,13.0,15.0,14.0,13.0,20.0,25.0,28.0,29.0,355.0,90.0,77.0,3706.0,17474.0
서울특별시 관악구_2015,13.0,14.0,13.0,11.0,21.0,23.0,27.0,25.0,361.0,85.0,78.0,4549.0,17747.0
서울특별시 서초구_2015,13.0,17.0,15.0,13.0,23.0,27.0,29.0,31.0,902.0,279.0,43.0,3097.0,22817.0
서울특별시 강남구_2015,12.0,15.0,13.0,15.0,22.0,25.0,28.0,33.0,1688.0,508.0,25.0,4213.0,24007.0
서울특별시 송파구_2015,13.0,15.0,15.0,13.0,22.0,24.0,29.0,29.0,1029.0,71.0,55.0,6027.0,32093.0
서울특별시 강동구_2015,15.0,15.0,13.0,11.0,22.0,24.0,27.0,25.0,691.0,40.0,48.0,4698.0,21620.0
울산광역시 중구_2015,16.0,15.0,14.0,13.0,22.0,22.0,29.0,31.0,419.0,32.0,55.0,3321.0,11998.0
울산광역시 남구_2015,14.0,15.0,15.0,14.0,22.0,23.0,29.0,33.0,998.0,89.0,39.0,4733.0,17435.0
울산광역시 동구_2015,16.0,15.0,13.0,12.0,22.0,22.0,26.0,28.0,271.0,15.0,59.0,2884.0,9750.0
울산광역시 북구_2015,16.0,16.0,13.0,13.0,22.0,23.0,27.0,31.0,333.0,15.0,78.0,4543.0,13120.0
울산광역시 울주군_2015,14.0,14.0,14.0,14.0,19.0,21.0,27.0,34.0,362.0,8.0,63.0,3696.0,13831.0
인천광역시 강화군_2015,11.0,16.0,15.0,9.0,13.0,22.0,30.0,22.0,69.0,12.0,159.0,628.0,7415.0
인천광역시 옹진군_2015,11.0,15.0,12.0,4.0,12.0,22.0,25.0,12.0,46.0,1.0,112.0,152.0,4315.0
인천광역시 중구_2015,13.0,16.0,15.0,12.0,16.0,23.0,31.0,28.0,305.0,56.0,90.0,2008.0,17369.0
인천광역시 동구_2015,13.0,17.0,16.0,12.0,18.0,24.0,32.0,28.0,470.0,26.0,68.0,1030.0,19106.0
인천광역시 미추홀구_2015,14.0,16.0,16.0,12.0,19.0,24.0,30.0,28.0,528.0,66.0,94.0,4453.0,28812.0
인천광역시 연수구_2015,14.0,15.0,15.0,14.0,21.0,22.0,30.0,29.0,587.0,81.0,86.0,4622.0,27353.0
인천광역시 남동구_2015,14.0,15.0,15.0,13.0,19.0,23.0,30.0,29.0,346.0,27.0,101.0,9428.0,17682.0
인천광역시 부평구_2015,14.0,16.0,16.0,12.0,21.0,23.0,31.0,29.0,515.0,21.0,114.0,6721.0,31906.0
인천광역시 계양구_2015,14.0,9.0,10.0,13.0,22.0,13.0,22.0,30.0,48.0,1.0,260.0,4150.0,2524.0
인천광역시 서구_2015,16.0,7.0,6.0,15.0,21.0,10.0,13.0,33.0,4.0,0.0,2611.0,9197.0,617.0
전라남도 목포시_2015,13.0,16.0,15.0,12.0,17.0,25.0,29.0,28.0,515.0,34.0,44.0,3846.0,15755.0
전라남도 여수시_2015,12.0,14.0,14.0,14.0,15.0,21.0,29.0,32.0,567.0,30.0,47.0,3282.0,15461.0
전라남도 순천시_2015,10.0,15.0,15.0,13.0,15.0,23.0,30.0,30.0,491.0,48.0,61.0,3616.0,16951.0
전라남도 나주시_2015,10.0,10.0,7.0,8.0,14.0,16.0,20.0,17.0,65.0,3.0,84.0,794.0,3718.0
전라남도 광양시_2015,11.0,13.0,14.0,14.0,14.0,21.0,29.0,32.0,263.0,12.0,65.0,1687.0,9083.0
전라남도 담양군_2015,10.0,7.0,8.0,10.0,15.0,13.0,21.0,27.0,15.0,1.0,176.0,384.0,1398.0
전라남도 곡성군_2015,8.0,8.0,11.0,11.0,10.0,14.0,25.0,28.0,23.0,2.0,92.0,165.0,1046.0
전라남도 구례군_2015,11.0,7.0,8.0,11.0,13.0,11.0,22.0,29.0,22.0,0.0,95.0,224.0,1064.0
전라남도 고흥군_2015,8.0,8.0,7.0,12.0,11.0,13.0,20.0,27.0,51.0,1.0,87.0,339.0,2204.0
전라남도 보성군_2015,8.0,6.0,8.0,11.0,9.0,11.0,20.0,25.0,34.0,1.0,78.0,267.0,1475.0
전라남도 화순군_2015,11.0,10.0,11.0,15.0,13.0,17.0,24.0,33.0,91.0,2.0,70.0,506.0,3269.0
전라남도 장흥군_2015,10.0,8.0,8.0,10.0,12.0,13.0,21.0,26.0,26.0,0.0,129.0,337.0,1606.0
전라남도 강진군_2015,7.0,7.0,7.0,11.0,9.0,12.0,19.0,27.0,30.0,0.0,100.0,173.0,1444.0
전라남도 해남군_2015,11.0,8.0,10.0,7.0,13.0,15.0,25.0,14.0,58.0,5.0,88.0,586.0,3072.0
전라남도 영암군_2015,11.0,10.0,8.0,10.0,14.0,16.0,20.0,24.0,48.0,1.0,103.0,554.0,2738.0
전라남도 무안군_2015,11.0,12.0,12.0,11.0,14.0,19.0,27.0,23.0,108.0,5.0,65.0,839.0,4341.0
전라남도 함평군_2015,8.0,7.0,6.0,7.0,10.0,12.0,18.0,20.0,18.0,2.0,103.0,151.0,1080.0
전라남도 영광군_2015,10.0,9.0,8.0,12.0,13.0,15.0,21.0,31.0,58.0,3.0,68.0,447.0,2329.0
전라남도 장성군_2015,13.0,9.0,8.0,12.0,16.0,15.0,22.0,30.0,37.0,1.0,91.0,650.0,1976.0
전라남도 완도군_2015,12.0,7.0,7.0,8.0,14.0,13.0,19.0,25.0,34.0,3.0,126.0,625.0,2130.0
전라남도 진도군_2015,11.0,7.0,4.0,2.0,14.0,12.0,14.0,8.0,22.0,0.0,67.0,297.0,1233.0
전라남도 신안군_2015,7.0,4.0,4.0,5.0,9.0,7.0,12.0,16.0,7.0,0.0,290.0,214.0,995.0
전북특별자치도 전주시_2015,12.0,16.0,16.0,16.0,17.0,25.0,33.0,34.0,3360.0,289.0,26.0,10228.0,39372.0
전북특별자치도 군산시_2015,13.0,14.0,15.0,15.0,18.0,21.0,31.0,32.0,3360.0,289.0,9.0,3889.0,15896.0
전북특별자치도 익산시_2015,11.0,13.0,15.0,14.0,16.0,20.0,31.0,30.0,3360.0,289.0,10.0,4449.0,16709.0
전북특별자치도 정읍시_2015,10.0,9.0,10.0,11.0,14.0,16.0,25.0,25.0,3360.0,289.0,3.0,1270.0,5608.0
전북특별자치도 남원시_2015,8.0,10.0,11.0,10.0,13.0,16.0,25.0,25.0,3360.0,289.0,2.0,644.0,4399.0
전북특별자치도 김제시_2015,10.0,8.0,10.0,9.0,13.0,12.0,24.0,21.0,3360.0,289.0,2.0,946.0,3672.0
전북특별자치도 완주군_2015,11.0,10.0,9.0,10.0,16.0,16.0,23.0,22.0,3360.0,289.0,2.0,1494.0,5055.0
전북특별자치도 진안군_2015,8.0,5.0,4.0,7.0,12.0,10.0,12.0,20.0,3360.0,289.0,0.0,255.0,939.0
전북특별자치도 무주군_2015,8.0,8.0,6.0,7.0,13.0,13.0,17.0,17.0,3360.0,289.0,0.0,251.0,1063.0
전북특별자치도 장수군_2015,10.0,8.0,5.0,7.0,12.0,12.0,15.0,19.0,3360.0,289.0,0.0,202.0,994.0
전북특별자치도 임실군_2015,9.0,5.0,4.0,9.0,11.0,9.0,13.0,27.0,3360.0,289.0,0.0,221.0,1081.0
전북특별자치도 순창군_2015,7.0,6.0,7.0,9.0,11.0,10.0,19.0,24.0,3360.0,289.0,0.0,246.0,1190.0
전북특별자치도 고창군_2015,10.0,7.0,8.0,10.0,12.0,12.0,21.0,22.0,3360.0,289.0,1.0,423.0,2152.0
전북특별자치도 부안군_2015,9.0,7.0,8.0,10.0,13.0,12.0,20.0,25.0,3360.0,289.0,1.0,541.0,2130.0
제주특별자치도 제주시_2015,12.0,15.0,15.0,15.0,23.0,23.0,30.0,33.0,785.0,44.0,63.0,4550.0,29737.0
제주특별자치도 서귀포시_2015,9.0,11.0,12.0,12.0,16.0,18.0,27.0,27.0,162.0,3.0,95.0,997.0,8427.0
충청남도 천안시_2015,14.0,16.0,15.0,16.0,22.0,24.0,30.0,35.0,1060.0,78.0,66.0,10385.0,38323.0
