행정구역(동읍면)별,교원_1인당_학생수_유치원,교원_1인당_학생수_초등학교,교원_1인당_학생수_중학교,교원_1인당_학생수_고등학교,유치원_학급당 학생 수 (명),초등학교_학급당 학생 수 (명),중학교_학급당 학생 수 (명),고등학교_학급당 학생 수 (명),학교교과 교습학원 (개),평생직업 교육학원 (개),사설학원당 학생수 (명),유치원생 수,초등학생 수
제주특별자치도 서귀포시_2018,10.0,11.0,10.0,11.0,18.0,19.0,24.0,26.0,166.0,4.0,97.0,1207.0,9499.0
충청남도 천안시_2018,13.0,15.0,13.0,13.0,19.0,24.0,28.0,31.0,1136.0,81.0,61.0,11100.0,40495.0
충청남도 공주시_2018,8.0,9.0,8.0,11.0,15.0,16.0,21.0,26.0,121.0,11.0,67.0,1249.0,4525.0
충청남도 보령시_2018,8.0,9.0,9.0,11.0,16.0,15.0,22.0,25.0,120.0,8.0,68.0,1081.0,4740.0
충청남도 아산시_2018,11.0,16.0,12.0,13.0,18.0,23.0,26.0,29.0,382.0,21.0,91.0,5750.0,21973.0
충청남도 서산시_2018,10.0,14.0,10.0,11.0,15.0,21.0,25.0,28.0,212.0,21.0,77.0,2065.0,10195.0
충청남도 논산시_2018,6.0,10.0,8.0,9.0,11.0,16.0,20.0,22.0,111.0,16.0,70.0,588.0,5817.0
충청남도 계룡시_2018,11.0,16.0,13.0,12.0,18.0,23.0,28.0,27.0,49.0,5.0,118.0,750.0,3299.0
충청남도 당진시_2018,9.0,13.0,10.0,11.0,17.0,21.0,24.0,28.0,189.0,15.0,72.0,1582.0,10316.0
충청남도 금산군_2018,6.0,8.0,7.0,9.0,11.0,14.0,20.0,23.0,32.0,3.0,130.0,314.0,2314.0
충청남도 부여군_2018,6.0,6.0,7.0,10.0,12.0,11.0,19.0,23.0,46.0,4.0,99.0,524.0,2374.0
충청남도 서천군_2018,4.0,7.0,7.0,8.0,9.0,12.0,21.0,21.0,49.0,5.0,63.0,245.0,1845.0
충청남도 청양군_2018,7.0,6.0,5.0,8.0,12.0,10.0,14.0,20.0,18.0,2.0,116.0,263.0,987.0
충청남도 홍성군_2018,9.0,12.0,10.0,10.0,15.0,19.0,24.0,23.0,115.0,11.0,85.0,1458.0,5732.0
충청남도 예산군_2018,7.0,8.0,9.0,10.0,13.0,13.0,21.0,21.0,68.0,9.0,71.0,650.0,3048.0
충청남도 태안군_2018,5.0,8.0,8.0,8.0,11.0,13.0,20.0,21.0,98.0,3.0,46.0,372.0,2492.0
충청북도  청주시_2018,12.0,15.0,12.0,13.0,17.0,22.0,27.0,29.0,1293.0,120.0,64.0,10066.0,49823.0
충청북도  충주시_2018,10.0,12.0,11.0,10.0,15.0,18.0,25.0,24.0,261.0,30.0,60.0,2219.0,10445.0
충청북도  제천시_2018,10.0,11.0,9.0,12.0,15.0,18.0,22.0,27.0,168.0,20.0,67.0,1750.0,6399.0
충청북도  보은군_2018,7.0,5.0,6.0,7.0,10.0,9.0,18.0,26.0,24.0,1.0,80.0,240.0,1142.0
충청북도  옥천군_2018,10.0,10.0,8.0,12.0,14.0,15.0,18.0,27.0,29.0,2.0,140.0,542.0,2233.0
충청북도  영동군_2018,9.0,7.0,6.0,9.0,13.0,12.0,15.0,23.0,43.0,1.0,69.0,351.0,1738.0
충청북도  증평군_2018,10.0,14.0,9.0,9.0,16.0,21.0,21.0,23.0,49.0,3.0,69.0,270.0,2094.0
충청북도  진천군_2018,9.0,13.0,9.0,10.0,16.0,19.0,21.0,24.0,81.0,6.0,96.0,750.0,4604.0
충청북도  괴산군_2018,9.0,5.0,4.0,12.0,11.0,9.0,14.0,26.0,16.0,0.0,127.0,212.0,1065.0
충청북도  음성군_2018,9.0,10.0,8.0,12.0,15.0,17.0,20.0,27.0,78.0,9.0,99.0,1035.0,4754.0
충청북도  단양군_2018,4.0,6.0,6.0,12.0,7.0,10.0,18.0,27.0,14.0,0.0,199.0,133.0,1047.0
