,인구밀도,미세먼지(PM10)
2014,91.79119912514264,
2015,92.08785004516712,51.6
2016,92.16121613349895,46.83
2017,92.11792391162244,45.0
2018,91.696052389187,37.83
2019,91.60176607262764,38.08
2020,91.67364837162872,29.82
2021,91.41529557864963,30.58
2022,91.29464471393516,26.83
2023,90.77447298999454,31.83
