행정구역(시군구)별,2015,2016,2017,2018,2019,2020,2021,2022,2023
충청북도 음성군,0.0874716761922333,0.12039701423405984,-0.028940003837783678,-0.09732594359995936,-0.04484899441535748,-0.12245655480954082,-0.012283794882152423,0.0630904386017133,-0.025992437135956465
충청북도 단양군,0.0031201273362436777,-0.012688225323909357,-0.00036277889024750653,0.09747311061059213,-0.09154233243682217,-0.13939844166806928,-0.11991841976910769,-0.05850682188576551,0.09949720615854134
충청남도,0.036069299572479584,0.05489635327011372,0.06955631890916492,0.03510732572588348,-0.0030634276447000465,0.0025840753821874973,0.03066435830553348,0.05651819189856155,0.06138226811083537
충청남도 천안시,0.03437489586112707,0.09101061163024252,0.11324554015028866,0.11646481573667215,0.04319561503186284,0.04419033772867285,-0.0069829474022181474,-0.010873133826671138,-0.019249586837101124
충청남도 공주시,-0.14261738482885325,-0.0711889557575269,-0.06830075792366373,-0.023230290623714206,-0.0426887149753986,-0.09364163154461291,-0.01821203733295757,0.043228070848469316,0.04005410915339902
충청남도 보령시,0.050691387574077755,-0.04975416617208977,-0.020280068221935687,-0.060058649324358886,-0.03440584510755622,-0.02337797178259389,-0.06278524938982002,-0.023643068091712016,-0.049712119338317484
충청남도 아산시,0.032310821886617644,0.0720987303330151,0.14773089984494409,0.005650950075904297,0.02105233075572819,0.026863045837604748,0.18598462764613352,0.2275948696952245,0.22423821258534674
충청남도 서산시,0.07258283499875996,0.003570288042074382,0.029663191823558855,0.08090506803043628,0.01856804959149058,0.04230757040788395,0.059389116261870316,0.011757356458883565,0.006269613013595395
충청남도 논산시,-0.011576436439881625,-0.05032864193212113,-0.028455008237253963,-0.10470108129991827,-0.05924623070009321,-0.10212045734611533,-0.05910575419314576,-0.051942374955749514,-0.10607540913390859
충청남도 계룡시,0.11047818274022514,0.07868678848927148,0.1316831955686024,-0.040939559494206794,-0.09607383008962221,-0.01758311988825883,0.06426986040967576,0.1401769892122343,0.22578757355856632
충청남도 당진시,0.055420040875204635,0.03335081601138755,0.01512541658683191,0.0021991346968467267,-0.04611475519979514,-0.03069161576371496,0.060486203932623196,0.09276372727484723,0.12109218141154739
충청남도 금산군,0.004888146600914253,0.007054702979890033,-0.08084158928183227,-0.05813321587379055,-0.11288062925176905,-0.07499641177529369,-0.035532812373095295,0.06430871532247272,0.15598426426410836
충청남도 부여군,-0.019076633909923948,-0.06758569242669635,-0.0820485876475008,-0.0562049734371957,-0.11456851081216395,-0.118677183208704,-0.0867310871351118,-0.06416814314202048,-0.08352017889730584
충청남도 서천군,-0.07124193125275755,-0.07162965613925483,-0.07558362416768512,-0.16238234207229765,-0.14315364055734572,-0.0839048196605688,-0.06843716155322849,0.02493767905802242,-0.02350284445478278
충청남도 청양군,0.15063035783252246,0.1747867507300597,0.13773240058030484,-0.05080021509745615,-0.0713259454591195,-0.12251117685232943,0.0,0.09408329331268307,0.12606189186150285
충청남도 홍성군,0.2611014116558528,0.3888286283460426,0.1646939817106412,-0.0211930902596355,-0.027417823187435096,0.0016197421482269526,-0.0059874442917212,-0.047367293804622505,0.013977863361986847
충청남도 예산군,-0.14264964291109744,-0.22856035661443483,-0.06055190776441225,0.05414734918360568,-0.03425139570712036,-0.05996711423343971,-0.03550668845690976,0.21123720242424834,0.23410414561059226
충청남도 태안군,0.16164360308097955,0.09596185789842095,0.0688564365321045,-0.04809979479441135,-0.010427272411767028,-0.012580837449733347,-0.02108704333244601,0.09079135420884583,0.006567841302696494
전북특별자치도,-0.010750463465061746,-0.017648397834400302,-0.030581632084009738,-0.055059557018002726,-0.05422571885156411,-0.03353253027487813,-0.025600388411391804,-0.025324451830806234,-0.02333412154221068
전북특별자치도 전주시,-0.03008895268907079,-0.02498532395233476,-0.04467586803027471,0.01470686930319937,0.0315026815194562,0.029723491895715055,0.009497380125916974,-0.050338801737258194,-0.1005986386979062
전북특별자치도 군산시,-0.012689013184963007,-0.032331343819028746,-0.07254185769853616,-0.05186143167096628,-0.05739008758520227,-0.04323728942618837,-0.023668586533133317,-0.04330160288475252,-0.04079215749820471
전북특별자치도 익산시,-0.05733200564468145,-0.04465666105848132,-0.0018435021787552978,-0.1541048979032025,-0.15520007263611044,-0.12402536042496315,-0.0727363082248813,-0.07554762383511246,-0.07155718944108419
전북특별자치도 정읍시,-0.06381971010458443,-0.025068740979961316,-0.044413045649598554,-0.07137000558448525,-0.07874026314957065,-0.0833877547294919,-0.059620001583235244,-0.027349534869013873,-0.03513675060881561
전북특별자치도 남원시,-0.04514638904528096,-0.035976548714841676,-0.05128188010028704,-0.031111713309878032,-0.07594779649562927,-0.017221957169821455,-0.0634835286106187,-0.0809162209790563,-0.05426285855936698
전북특별자치도 김제시,-0.07433446417084653,-0.036178214354055376,-0.02146935256762255,-0.09593721278328897,-0.08407746581676641,-0.06853745458898994,-0.03256392925897005,0.17943108995444107,0.10366809837337038
전북특별자치도 완주군,0.35280941674794364,0.010920993709038186,0.05027715329101022,-0.11388692026051603,-0.17722119074586765,-0.02128381579392295,0.01972785674826377,0.18663030723837953,0.44132570700771484
전북특별자치도 진안군,-0.03506620459521508,0.013948308277419112,0.15804242363887236,-0.0623559084122532,-0.030323730327797355,-0.05055227916283133,-0.031613055434945296,-0.04330478554848288,0.11246603692313305
전북특별자치도 무주군,-0.0296081750941159,-0.034853479401063474,0.026772102722914165,0.01774918150428222,-0.01573287121889961,0.0037418191459953486,0.0029097983673436628,0.05897400245955125,0.052764531963508
전북특별자치도 장수군,0.047486666265987874,0.220862596291455,-0.22065531505449268,0.16296130950941323,-0.2536862543190346,-0.09083547342803326,-0.07800469358812802,-0.04812773302298974,-0.06662264046498845
전북특별자치도 임실군,0.1308637284484676,0.031339865987991024,0.048463953107984264,0.0295073609343871,-0.21149704592788615,-0.39332042688424335,-0.08979467276793401,0.04786301650825186,-0.08204555449284548
전북특별자치도 순창군,0.021876908277805907,-0.047021394437073,-0.02707538662525953,-0.08575858937369717,-0.19437098961215316,-0.11407628475109687,-0.19812686839774185,0.10909883776843343,0.1574092364140582
전북특별자치도 고창군,0.0496393974742174,0.11916377457094329,0.05220727840568049,-0.4295339454257107,-0.19691938086274904,-0.08536166531495991,-0.07439829005385938,-0.044260715056736094,0.034065434289273534
전북특별자치도 부안군,-0.04624358989266653,0.0799832874956149,-0.07859223083407003,-0.20084204570246078,-0.13026825561420624,-0.11271285143812888,-0.10618197747362144,-0.004322609392446417,-0.05149554953310526
전라남도,0.015862601685016575,-0.013596013186965041,-0.01330427544320379,-0.035161394268482984,-0.03840088734476291,-0.03999827951923595,-0.01986672235961483,-0.0017956736907994144,-0.009758449308387646
전라남도 목포시,-0.03345474292229864,-0.026539364085558917,-0.09688971818712647,-0.05395076598032001,-0.06885290970705514,-0.13853426763099896,-0.1220270240702889,-0.014000992388832628,-0.07138999608667293
전라남도 여수시,-0.03290584353971528,-0.0448028478320565,-0.0707718946292335,-0.08648851902035867,-0.007881075920518794,-0.05117407434848592,-0.059671728432628704,-0.022372835983163426,-0.06510223807640862
전라남도 순천시,0.02410583352979131,-0.017041465854851702,0.014053122212323346,-0.000720220898865419,-0.0012116057834737446,0.06557785193960618,-0.003926036337360177,-0.06189114387950311,-0.001329172641364733
전라남도 나주시,0.3811730857806313,0.3301108920141953,0.3180515022922336,0.19667506630573503,0.05789136569527441,0.07044924277560814,0.11146169891599465,0.027385776389884063,0.09652102615788546
전라남도 광양시,0.02873674041781383,0.07050176557699307,-0.015389393859611947,0.012539024390614752,-0.009629811042994646,-0.2656391692702429,-0.05944472464109293,0.11914265517242298,0.03520321000980555
전라남도 담양군,-0.009114171731081623,0.07131621026265832,0.055332876562924224,-0.017771207548601172,-0.007830323173656705,0.009516186365567093,0.07824636254297146,0.034336271822227336,0.007669996927178789
전라남도 곡성군,0.05087133037325662,-0.019522666488863895,0.00323102058144654,-0.07178258484002194,-0.15695210391991513,-0.16882834068055153,-0.03930636992664297,0.024169079779083828,0.11231414636228404
전라남도 구례군,0.103075749890843,0.09225729065939926,0.09126851411294865,-0.045385940468862754,-0.10860010029052587,-0.1850255828353038,-0.03828047437564858,-0.08074350087266907,0.003310478313031071
전라남도 고흥군,-0.04154359456942102,-0.03583224436942733,0.000779423266270478,-0.025188473898557297,-0.020582058922640704,-0.034925847709795246,-0.027897973545522765,0.059623720922146455,0.043766195741546485
전라남도 보성군,-0.05877240564409812,-0.12934721717651035,-0.08768700704032885,-0.11870660995431224,-0.2550089925027431,-0.11672189514296667,-0.09273850354844289,-0.07677793167539718,-0.04735274182020452
전라남도 화순군,-0.10509870128272168,-0.03827409453067876,-0.0503669395274198,-0.06114792222987444,-0.14352706918955557,0.027386036322215167,0.1090610749640809,0.02949625820776491,-0.05635881956158585
전라남도 장흥군,0.08281892230737309,-0.48630012463033734,-0.04814934389758273,-0.11781115753661417,-0.128276519786164,-0.13658840253454202,-0.22851559479120692,-0.10783614743434951,-0.05678548823428413
전라남도 강진군,-0.20276656108798552,-0.22595305661303847,-0.18030446390770266,-0.14380170118915073,-0.17480886426492723,-0.10606535610194313,-0.0956992441095902,-0.01878342226220457,-0.020295546334730376
전라남도 해남군,-0.1110368265328286,-0.15460576420535943,-0.2076732273076658,-0.21348979748229513,-0.1777728297744172,-0.167606316614614,-0.11953720225078895,-0.07952586440725247,-0.09500266096637278
전라남도 영암군,-0.10827891485567274,-0.1650938505554415,-0.20268247944286974,-0.1161921985407346,0.011712701169173745,-0.09858082867244755,-0.029915051664042396,0.0298411629738583,0.07207996301775237
전라남도 무안군,0.05822970418789561,-0.012154900375285617,0.0967719734736851,-0.06342835905291479,-0.06318798802872087,0.35180451517788036,0.385981442030034,-0.005320496413746641,0.0050452072541960005
전라남도 함평군,0.006490780513490597,-0.06735453403263386,0.05958971482327345,-0.1598149803841548,-0.0781083496161964,-0.14941314517746576,-0.062007976965000475,0.015285424001822749,0.07105204637734404
전라남도 영광군,-0.062193451855708584,-0.07877514188544221,-0.11407990607602368,-0.07819740721602321,-0.036308217636909904,-0.12698851614110473,-0.12402923545857157,0.13383427691127403,-0.005110554395962745
전라남도 장성군,0.01984416170504715,-0.033005155654712966,0.03154074463277704,-0.02232379990308697,0.026824484876401412,-0.16422859389948433,-0.08283600557914918,0.08050666685345181,-0.04221647140606473
전라남도 완도군,0.023192910478353975,-0.044215439752765984,-0.05787463337751976,-0.0779615414697118,-0.12168859716261084,-0.08777146618262768,-0.17737670076914533,-0.09669082340345234,-0.11745327473006463
전라남도 진도군,-0.026202372394024072,-0.044581733977307386,-0.01423641492724311,-0.08138722604168976,-0.09730450431284285,0.22731239528824315,-0.2295460458641112,-0.051666050091922607,-0.060413762564203874
전라남도 신안군,-0.035017287962735046,-0.07529107886296603,-0.05971562414362857,-0.10127351536954886,-0.15234668702459303,-0.2224803480180985,-0.011497252365657577,0.06731406889850439,0.21350076769801887
경상북도,-0.0016723744798647542,-0.009933016235012738,-0.017782763730573296,-0.029375620674682915,-0.014802899218009584,-0.05206117460010531,0.010553628578996527,-0.028714766282485163,-0.0317570549789833
경상북도 포항시,-0.025016120990440774,-0.0757886222573508,-0.06972916909429189,-0.06757787522869914,-0.048967818402511305,-0.05620898064944912,0.043176734221757176,-0.10884634027362076,-0.04393861039618712
경상북도 경주시,-0.04867790174467023,0.0008740189694085168,-0.03274959162771667,-0.004024819576616597,-0.018255567914602987,-0.029224399942444045,0.006988148633928163,-0.014236294070229112,-0.02720761996930384
경상북도 김천시,0.20722088481777864,0.10120114013411793,0.047904740133872865,-0.08750793214848883,0.028417454918570822,-0.011650844591945273,0.02753615780860535,0.002556685776718257,-0.0751267532482176
경상북도 안동시,0.020190346301691024,-0.017220837106341622,-0.10008797862722446,-0.15795137050029218,-0.08371462426083326,-0.01507923248927344,-0.03720913229718663,-0.05546024372057677,-0.028094223547960918
경상북도 구미시,-0.06521637365355663,-0.050041775048751486,-0.0037716937433308934,-0.03954846744240103,-0.05775221038029332,-0.08137588112533102,-0.0789558400295007,-0.09709756671333987,-0.05700754229637658
경상북도 영주시,-0.059230240993587556,-0.010070978911391644,-0.029145961080802474,-0.09223005384171867,-0.10068479145072862,-0.11103536475499123,-0.015244326036497885,-0.004177750094616397,0.04117149648352019
경상북도 영천시,0.018087594593087824,0.025842146019548616,0.05322541323425024,0.12107423467779811,0.0911550733530843,0.010966185809151721,0.055507705521983676,0.011119366386293137,-0.003971342524185137
경상북도 상주시,0.0011143972693302149,0.008824299684872057,-0.008590447205038133,0.011070395397112054,0.09476684917427826,-0.21536141087215477,-0.034552710703578855,0.052137727343338255,0.001181056001229646
경상북도 문경시,0.014847276180602413,-0.09000366832349016,-0.1281917796302869,-0.11420803260623252,0.1019829373506934,-0.032127005125912475,0.03489147351057764,0.036070841252284665,-0.1302627192104537
경상북도 경산시,0.04438395262851411,-0.0005123388379510927,0.02232713820824505,0.034278637258877455,0.054894419596871295,0.02205962162224945,0.12606853701570137,0.010362787035546658,-0.02234055621965859
경상북도 의성군,-0.0323914957912354,0.028845803473539443,0.03454353943055982,0.040242666998816984,0.05997081335901589,-0.040429410778886524,-0.015411689580590771,0.14890347585551145,0.20124656648296071
경상북도 청송군,0.052258493668874785,0.04836490369098407,-0.021458132226920147,-0.025317807984289897,-0.012984288080987746,-0.019418085857101627,-0.06412156905123756,0.07407009838698192,0.014965538529405348
경상북도 영양군,-0.08052638362008786,-0.02058784115628723,-0.06703540133615833,0.030317766533989533,-0.11679926774625074,-0.07469714320711664,-0.0394901097066347,-0.02237614872950362,-0.10997946151412079
경상북도 영덕군,-0.028140089263302605,0.06216368225598185,-0.04918263477691217,-0.0048338462703165185,-0.12479077281378824,-0.19125630529903326,-0.1281423597103375,0.007727470837794696,-0.03518229920450032
경상북도 청도군,0.02870400105646459,0.05044606784305585,0.04894865533388143,0.039868731320466144,0.0703807967617996,-0.02563048036223282,0.06455362128932796,0.11100649545164354,0.0777452292931036
경상북도 고령군,-0.10288907161978296,-0.06266659643407416,-0.09387871474499188,-0.17493272459677742,-0.13320666458140287,-0.21373301964682417,-0.11181660510614894,0.0581014057658064,0.04074497961783351
경상북도 성주군,0.0519674999231869,0.08473020303598673,0.04361924945964134,-0.031080195894217483,-0.07341550153592108,-0.052385135087290945,-0.009534358987301457,0.056941376400138424,0.007611030398136038
경상북도 칠곡군,0.008406774891559875,-0.020500922995933542,-0.2061747194216214,-0.17946596805984447,-0.14562944149705181,-0.15454513593120214,-0.024041881762911114,-0.060819990397644325,-0.15198602063724653
경상북도 예천군,-0.041385216162854364,0.37999251334235656,0.5767656284851379,0.5908200135418579,0.3276929272763521,0.12915423791208333,0.11057867774763373,0.11005288720757317,0.030422990382349774
경상북도 봉화군,0.016693692590708145,-0.011756705263750795,-0.010309369658861213,-0.03242756960403215,-0.14290964688497296,-0.1065033954448798,-0.08588967188042965,-0.04820210181787775,-0.03929076814647957
경상북도 울진군,-0.00616579069545907,0.018242160776283604,-0.09601910753297069,-0.13187804421813504,-0.0842119350494138,-0.04204008890706731,-0.06338094223238148,-0.07555299466029329,0.018572126154473772
경상북도 울릉군,-0.05492966203093445,-0.07816477284933626,0.014965858495565653,-0.0635039788302307,-0.12036368224987513,-0.3441062963705471,-0.06391063395723533,0.13642600453116155,0.09123131622950392
경상남도,0.011273628420479095,0.004310749962353054,0.009676879030408122,-0.014798331276800202,-0.023223444960130173,-0.040470168984001374,-0.03591003542636556,-0.05579752353348692,-0.05285562950997997
경상남도 창원시,-0.06385596269147521,-0.07794156784712176,-0.07028028207099958,-0.04080887021338245,-0.07930276414455151,-0.05758536041798813,-0.025078506313817122,-0.0830884938624234,-0.10562541893136873
경상남도 진주시,0.0682256934681567,0.035802598922751984,-0.005970996008576943,-0.01628542743554021,0.03067037033717929,0.023621170288015057,0.0004590841352292105,-0.05787498381020514,-0.05391155889542537
경상남도 통영시,-0.03311631410097917,-0.06385262605262504,-0.142268649572554,-0.0991892148032898,-0.12317470768384316,-0.17112422798173352,-0.15170452789745084,-0.1346168059829942,-0.1254762879284531
경상남도 사천시,-0.07020773114264306,-0.04020050801758229,-0.027982404776425978,0.0012363188367953118,-0.10953896588130135,-0.022742374483641754,-0.02200668692505318,0.02593657665441815,0.041461028648747504
경상남도 김해시,-0.023410121951117375,-0.0383201993623258,0.015147719718756834,0.007448322674123451,0.10538528080772598,-0.011629444678355546,-0.06578051265924864,-0.034826677448138964,-0.01920282278877161
경상남도 밀양시,0.0451767735731525,0.07515775130825819,0.0,-0.03451585891003823,-0.046255370646814,0.006317813592918348,-0.013616409261463038,0.05082179642983171,0.013852861560262688
경상남도 거제시,0.10624010858869223,-0.024983233935750433,-0.12145204163139539,-0.11975132497417945,-0.09314855212416315,-0.0943031616737099,-0.14459877818187533,-0.1598184627295768,-0.09230461383807502
경상남도 양산시,0.16381177371182212,0.30221035295674753,0.40113702668439005,0.2124175960976938,0.022448220126077372,0.01854721281739814,0.05652241403782064,-0.01672978023578797,0.04564620048256913
경상남도 의령군,-0.13535521220722027,-0.04952572874838604,0.0050028967153019745,0.045522247401925856,-0.06510433774725899,-0.014356121134152848,-0.005067249197721167,0.09097177820572679,-0.071881328171941
경상남도 함안군,0.061309136324246845,-0.009688840807449287,-0.0704486877289324,-0.12335053592013004,-0.16036821457120876,-0.16545132183512837,-0.16046549582955835,-0.07256297377764105,-0.12195455785585609
경상남도 창녕군,0.10534619916307655,0.06828100262097522,0.06122649782271923,-0.03805351138668664,-0.09069191114075502,-0.06706021645886584,-0.059890982616255306,-0.15126599378545738,-0.10892171111778842
경상남도 고성군,-0.05728987170789128,-0.04509855128751538,-0.04588850314153379,-0.07095785961474944,-0.11236642212617552,-0.09248894711848281,-0.03721568231817908,0.15914569520778124,-0.07885472491588098
경상남도 남해군,-0.06614877107419272,-0.04166127279025007,0.023687884780182616,-0.011547797667106022,0.059981719938334815,-0.01754897468947768,0.006772340661295639,0.016841881319610258,-0.04149426345313723
경상남도 하동군,0.2182739764742534,-0.0417195940320658,-0.0595764387567844,-0.1759407664847882,-0.10984198428357056,-0.28563603593238357,-0.18365363480264577,-0.09282264960076221,-0.08847328335063817
경상남도 산청군,0.11734376483886533,0.08625793481712818,0.1453591448025449,-0.007880705013428154,-0.05678505236489187,-0.03155364383169857,0.01999478549537532,0.10863384100279537,0.0831403435006626
경상남도 함양군,0.002406016198278411,0.05576653506473419,0.08691707739976315,0.06516299733738558,-0.0053258710332373255,-0.031111682113751392,-0.04609374681266634,0.009894539826648025,-0.0874209612673197
경상남도 거창군,0.09197817899917658,0.0646197922173021,-0.032645565954405466,0.028428099664509897,0.03336790525712567,-0.04316039545218626,0.037845584018250014,-0.005912641773448577,0.04638315840309051
경상남도 합천군,-0.14049132136276607,-0.12571526087887103,-0.1001296783552414,-0.11424571325553243,-0.03383518618192136,-0.14450918158926873,-0.06538626471997211,0.0066465501481651505,-0.045727973289109554
제주특별자치도,0.15794793288219,0.14730777575864817,0.1431162244193145,0.08878747867857983,0.031404321953327125,0.035035992118435326,0.042115221327264155,0.036913126141593144,-0.020486074928780497
제주특별자치도 제주시,0.12699574782782186,0.11619768473400545,0.09605911591563773,0.08041528510272263,0.03646801473259719,0.035892549142934625,0.022366569127610383,0.021018727990950715,-0.02063409247637438
제주특별자치도 서귀포시,0.24724110289327028,0.23598176782471886,0.25688648023822824,0.11177344742921046,0.01832241068660073,0.03278735679560066,0.09140975040149378,0.07619322061170188,-0.02012309035974301
